7.317186953049399645e-03,-9.843750000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-9.687500000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-9.531250000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-9.375000000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-9.218750000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-9.062500000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-8.906250000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-8.750000000000000000e-01,1.078744216087800023e+00
7.317186953049399645e-03,-8.593750000000000000e-01,1.080542418029599938e+00
7.317186953049399645e-03,-8.437500000000000000e-01,1.082340619971300155e+00
7.317186953049399645e-03,-8.281250000000000000e-01,1.084138821913000150e+00
7.317186953049399645e-03,-8.125000000000000000e-01,1.085937023854800065e+00
7.317186953049399645e-03,-7.968750000000000000e-01,1.087735225796500060e+00
7.317186953049399645e-03,-7.812500000000000000e-01,1.089533427738200055e+00
7.317186953049399645e-03,-7.656250000000000000e-01,1.091331629679999971e+00
7.317186953049399645e-03,-7.500000000000000000e-01,1.090768742450300088e+00
7.317186953049399645e-03,-7.343750000000000000e-01,1.091976672099199908e+00
7.317186953049399645e-03,-7.187500000000000000e-01,1.093184601748099949e+00
7.317186953049399645e-03,-7.031250000000000000e-01,1.094392531396900070e+00
7.317186953049399645e-03,-6.875000000000000000e-01,1.095600461045800111e+00
7.317186953049399645e-03,-6.718750000000000000e-01,1.099540098341700078e+00
7.317186953049399645e-03,-6.562500000000000000e-01,1.103479735637600045e+00
7.317186953049399645e-03,-6.406250000000000000e-01,1.107419372933500012e+00
7.317186953049399645e-03,-6.250000000000000000e-01,1.111359010229399980e+00
7.317186953049399645e-03,-6.093750000000000000e-01,1.115298647525300169e+00
7.317186953049399645e-03,-5.937500000000000000e-01,1.119238284821199914e+00
7.317186953049399645e-03,-5.781250000000000000e-01,1.123177922117000183e+00
7.317186953049399645e-03,-5.625000000000000000e-01,1.127117559412899928e+00
7.317186953049399645e-03,-5.468750000000000000e-01,1.131342266401200058e+00
7.317186953049399645e-03,-5.312500000000000000e-01,1.135566973389499967e+00
7.317186953049399645e-03,-5.156250000000000000e-01,1.139791680377699956e+00
7.317186953049399645e-03,-5.000000000000000000e-01,1.144016387365999865e+00
7.317186953049399645e-03,-4.843750000000000000e-01,1.148241094354299996e+00
7.317186953049399645e-03,-4.687500000000000000e-01,1.152465801342600127e+00
7.317186953049399645e-03,-4.531250000000000000e-01,1.156690508330800116e+00
7.317186953049399645e-03,-4.375000000000000000e-01,1.160915215319100247e+00
7.317186953049399645e-03,-4.218750000000000000e-01,1.169384048139399779e+00
7.317186953049399645e-03,-4.062500000000000000e-01,1.177852880959800119e+00
7.317186953049399645e-03,-3.906250000000000000e-01,1.186321713780100096e+00
7.317186953049399645e-03,-3.750000000000000000e-01,1.186953441591399816e+00
7.317186953049399645e-03,-3.593750000000000000e-01,1.191503721907300140e+00
7.317186953049399645e-03,-3.437500000000000000e-01,1.196054002223100099e+00
7.317186953049399645e-03,-3.281250000000000000e-01,1.204601448520000062e+00
7.317186953049399645e-03,-3.125000000000000000e-01,1.210668167814999974e+00
7.317186953049399645e-03,-2.968750000000000000e-01,1.216734887109899965e+00
7.317186953049399645e-03,-2.812500000000000000e-01,1.221233991073999992e+00
7.317186953049399645e-03,-2.656250000000000000e-01,1.225733095038000098e+00
7.317186953049399645e-03,-2.500000000000000000e-01,1.228974145483800129e+00
7.317186953049399645e-03,-2.343750000000000000e-01,1.230020052030399880e+00
7.317186953049399645e-03,-2.187500000000000000e-01,1.209603924390699969e+00
7.317186953049399645e-03,-2.031250000000000000e-01,1.125391297379000122e+00
7.317186953049399645e-03,-1.875000000000000000e-01,9.567930344835999801e-01
7.317186953049399645e-03,-1.718750000000000000e-01,7.320330606473099966e-01
7.317186953049399645e-03,-1.562500000000000000e-01,4.972776357748400211e-01
7.317186953049399645e-03,-1.406250000000000000e-01,2.830053355736300014e-01
7.317186953049399645e-03,-1.250000000000000000e-01,1.092815529184600204e-01
7.317186953049399645e-03,-1.093750000000000000e-01,-4.891126879438099581e-03
7.317186953049399645e-03,-9.375000000000000000e-02,-5.840971481337099008e-02
7.317186953049399645e-03,-7.812500000000000000e-02,-6.647539578622199685e-02
7.317186953049399645e-03,-6.250000000000000000e-02,-3.750380152640000325e-02
7.317186953049399645e-03,-4.687500000000000000e-02,3.354467415002200525e-02
7.317186953049399645e-03,-3.125000000000000000e-02,1.498915346296499918e-01
7.317186953049399645e-03,-1.562500000000000000e-02,3.026145448120499681e-01
7.317186953049399645e-03,0.000000000000000000e+00,4.754165676842000421e-01
7.317186953049399645e-03,1.562500000000000000e-02,6.533139003287399271e-01
7.317186953049399645e-03,3.125000000000000000e-02,8.285997460593800268e-01
7.317186953049399645e-03,4.687500000000000000e-02,9.986384221477599965e-01
7.317186953049399645e-03,6.250000000000000000e-02,1.154536776287899968e+00
7.317186953049399645e-03,7.812500000000000000e-02,1.274100329731600034e+00
7.317186953049399645e-03,9.375000000000000000e-02,1.333553090125199958e+00
7.317186953049399645e-03,1.093750000000000000e-01,1.328940430622500113e+00
7.317186953049399645e-03,1.250000000000000000e-01,1.275233980805800194e+00
7.317186953049399645e-03,1.406250000000000000e-01,1.229328071443799963e+00
7.317186953049399645e-03,1.562500000000000000e-01,1.189347094739000132e+00
7.317186953049399645e-03,1.718750000000000000e-01,1.149366118034199857e+00
7.317186953049399645e-03,1.875000000000000000e-01,1.127977940192800066e+00
7.317186953049399645e-03,2.031250000000000000e-01,1.101439065290899855e+00
7.317186953049399645e-03,2.187500000000000000e-01,1.074900190389000088e+00
7.317186953049399645e-03,2.343750000000000000e-01,1.070151446569399978e+00
7.317186953049399645e-03,2.500000000000000000e-01,1.065402702749699948e+00
7.317186953049399645e-03,2.656250000000000000e-01,1.060653958930099838e+00
7.317186953049399645e-03,2.812500000000000000e-01,1.055905215110400031e+00
7.317186953049399645e-03,2.968750000000000000e-01,1.055372033298199952e+00
7.317186953049399645e-03,3.125000000000000000e-01,1.054838851485999873e+00
7.317186953049399645e-03,3.281250000000000000e-01,1.054305669673699875e+00
7.317186953049399645e-03,3.437500000000000000e-01,1.053772487861500018e+00
7.317186953049399645e-03,3.593750000000000000e-01,1.055668672342599868e+00
7.317186953049399645e-03,3.750000000000000000e-01,1.057113456634400039e+00
7.317186953049399645e-03,3.906250000000000000e-01,1.059235341210299941e+00
7.317186953049399645e-03,4.062500000000000000e-01,1.061357225786200065e+00
