3.905581682920455933e-02,-3.076171875000000000e+00,8.196026086807250977e-03
3.905581682920455933e-02,-3.027343750000000000e+00,8.201214484870433807e-03
3.905581682920455933e-02,-2.978515625000000000e+00,8.209884166717529297e-03
3.905581682920455933e-02,-2.929687500000000000e+00,8.222068659961223602e-03
3.905581682920455933e-02,-2.880859375000000000e+00,8.237816393375396729e-03
3.905581682920455933e-02,-2.832031250000000000e+00,8.257189765572547913e-03
3.905581682920455933e-02,-2.783203125000000000e+00,8.280267938971519470e-03
3.905581682920455933e-02,-2.734375000000000000e+00,8.307146839797496796e-03
3.905581682920455933e-02,-2.685546875000000000e+00,8.337942883372306824e-03
3.905581682920455933e-02,-2.636718750000000000e+00,8.372792974114418030e-03
3.905581682920455933e-02,-2.587890625000000000e+00,8.411855436861515045e-03
3.905581682920455933e-02,-2.539062500000000000e+00,8.455317467451095581e-03
3.905581682920455933e-02,-2.490234375000000000e+00,8.503394201397895813e-03
3.905581682920455933e-02,-2.441406250000000000e+00,8.556331507861614227e-03
3.905581682920455933e-02,-2.392578125000000000e+00,8.614416234195232391e-03
3.905581682920455933e-02,-2.343750000000000000e+00,8.677971549332141876e-03
3.905581682920455933e-02,-2.294921875000000000e+00,8.747369982302188873e-03
3.905581682920455933e-02,-2.246093750000000000e+00,8.823036216199398041e-03
3.905581682920455933e-02,-2.197265625000000000e+00,8.905453607439994812e-03
3.905581682920455933e-02,-2.148437500000000000e+00,8.995172567665576935e-03
3.905581682920455933e-02,-2.099609375000000000e+00,9.092817083001136780e-03
3.905581682920455933e-02,-2.050781250000000000e+00,9.199096821248531342e-03
3.905581682920455933e-02,-2.001953125000000000e+00,9.314816445112228394e-03
3.905581682920455933e-02,-1.953125000000000000e+00,9.440882131457328796e-03
3.905581682920455933e-02,-1.904296875000000000e+00,9.578322991728782654e-03
3.905581682920455933e-02,-1.855468750000000000e+00,9.728295728564262390e-03
3.905581682920455933e-02,-1.806640625000000000e+00,9.892101399600505829e-03
3.905581682920455933e-02,-1.757812500000000000e+00,1.007120124995708466e-02
3.905581682920455933e-02,-1.708984375000000000e+00,1.026722881942987442e-02
3.905581682920455933e-02,-1.660156250000000000e+00,1.048200763761997223e-02
3.905581682920455933e-02,-1.611328125000000000e+00,1.071756519377231598e-02
3.905581682920455933e-02,-1.562500000000000000e+00,1.097614318132400513e-02
3.905581682920455933e-02,-1.513671875000000000e+00,1.126021333038806915e-02
3.905581682920455933e-02,-1.464843750000000000e+00,1.157248113304376602e-02
3.905581682920455933e-02,-1.416015625000000000e+00,1.191589422523975372e-02
3.905581682920455933e-02,-1.367187500000000000e+00,1.229363400489091873e-02
3.905581682920455933e-02,-1.318359375000000000e+00,1.270910818129777908e-02
3.905581682920455933e-02,-1.269531250000000000e+00,1.316592283546924591e-02
3.905581682920455933e-02,-1.220703125000000000e+00,1.366784982383251190e-02
3.905581682920455933e-02,-1.171875000000000000e+00,1.421876717358827591e-02
3.905581682920455933e-02,-1.123046875000000000e+00,1.482258085161447525e-02
3.905581682920455933e-02,-1.074218750000000000e+00,1.548312045633792877e-02
3.905581682920455933e-02,-1.025390625000000000e+00,1.620400510728359222e-02
3.905581682920455933e-02,-9.765625000000000000e-01,1.698846369981765747e-02
3.905581682920455933e-02,-9.277343750000000000e-01,1.783913932740688324e-02
