1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux
0.292968 3.12499 2.03893e-06 -2.35832e-05 0.000296826 -0.0259415 8.35863e-05 0 -2.35992e-05 0.000296571 0 0.00359269

0.341797 -3.125 0 -1.22159e-05 -0.000172687 -0.0134375 0 0 -1.22172e-05 -0.000172675 0 0.00361492
0.341797 -3.07617 0.00927517 -2.44398e-05 -0.000172715 -0.0268838 -0.189987 0 -2.4442e-05 -0.000172699 0 0.00361965
0.341797 -3.02734 0.0185534 -4.89064e-05 -0.00017281 -0.0537971 -0.190091 0 -4.89106e-05 -0.000172788 0 0.00363088
0.341797 -2.97852 0.0278387 -7.34174e-05 -0.00017299 -0.0807592 -0.190289 0 -7.34235e-05 -0.000172965 0 0.00364569
0.341797 -2.92969 0.0371362 -9.79857e-05 -0.000173267 -0.107784 -0.190594 0 -9.79938e-05 -0.000173241 0 0.00366418
0.341797 -2.88086 0.0464514 -0.000122624 -0.000173649 -0.134886 -0.191014 0 -0.000122634 -0.000173622 0 0.00368643
0.341797 -2.83203 0.05579 -0.000147344 -0.00017414 -0.162079 -0.191554 0 -0.000147357 -0.000174112 0 0.00371252
0.341797 -2.7832 0.0651578 -0.000172162 -0.00017474 -0.189379 -0.192214 0 -0.000172177 -0.000174712 0 0.00374256
0.341797 -2.73438 0.0745608 -0.000197092 -0.000175449 -0.216801 -0.192994 0 -0.00019711 -0.000175422 0 0.00377667
0.341797 -2.68555 0.0840049 -0.00022215 -0.000176268 -0.244365 -0.193895 0 -0.000222169 -0.000176241 0 0.00381509
0.341797 -2.63672 0.0934958 -0.000247351 -0.000177194 -0.272086 -0.194913 0 -0.000247372 -0.000177167 0 0.00385797
0.341797 -2.58789 0.103039 -0.000272712 -0.000178226 -0.299984 -0.196049 0 -0.000272735 -0.0001782 0 0.00390544
0.341797 -2.53906 0.112641 -0.00029825 -0.000179363 -0.328075 -0.197299 0 -0.000298275 -0.000179337 0 0.00395774
0.341797 -2.49024 0.122307 -0.000323981 -0.000180603 -0.356379 -0.198663 0 -0.000324006 -0.000180577 0 0.00401521
0.341797 -2.44141 0.132042 -0.000349921 -0.000181943 -0.384913 -0.200137 0 -0.000349947 -0.000181918 0 0.00407811
0.341797 -2.39258 0.141851 -0.000376086 -0.000183382 -0.413694 -0.20172 0 -0.000376113 -0.000183358 0 0.00414683
0.341797 -2.34375 0.151741 -0.000402492 -0.000184917 -0.442741 -0.203409 0 -0.000402519 -0.000184894 0 0.00422188
0.341797 -2.29492 0.161716 -0.000429154 -0.000186545 -0.47207 -0.205199 0 -0.000429181 -0.000186523 0 0.00430355
0.341797 -2.24609 0.17178 -0.000456088 -0.000188262 -0.501696 -0.207088 0 -0.000456114 -0.000188241 0 0.00439237
0.341797 -2.19727 0.181939 -0.000483306 -0.000190063 -0.531636 -0.20907 0 -0.000483332 -0.000190043 0 0.00448899
0.341797 -2.14844 0.192197 -0.000510822 -0.000191944 -0.561904 -0.211139 0 -0.000510847 -0.000191926 0 0.00459398
0.341797 -2.09961 0.202558 -0.000538647 -0.000193899 -0.592512 -0.213289 0 -0.000538671 -0.000193882 0 0.00470804
0.341797 -2.05078 0.213026 -0.000566793 -0.000195919 -0.623472 -0.215511 0 -0.000566815 -0.000195905 0 0.0048319
0.341797 -2.00195 0.223604 -0.000595267 -0.000197997 -0.654794 -0.217797 0 -0.000595287 -0.000197985 0 0.00496593
0.341797 -1.95313 0.234295 -0.000624077 -0.000200122 -0.686485 -0.220135 0 -0.000624095 -0.000200113 0 0.00511141
0.341797 -1.9043 0.245102 -0.000653228 -0.000202284 -0.718551 -0.222512 0 -0.000653244 -0.000202278 0 0.00527028
0.341797 -1.85547 0.256025 -0.000682722 -0.000204468 -0.750994 -0.224915 0 -0.000682735 -0.000204466 0 0.00544408
0.341797 -1.80664 0.267066 -0.000712559 -0.000206661 -0.783815 -0.227327 0 -0.00071257 -0.000206663 0 0.00563374
0.341797 -1.75781 0.278225 -0.000742736 -0.000208845 -0.817009 -0.229729 0 -0.000742744 -0.000208851 0 0.00584025
0.341797 -1.70899 0.2895 -0.000773246 -0.000211001 -0.85057 -0.232102 0 -0.000773252 -0.000211013 0 0.00606614
0.341797 -1.66016 0.300891 -0.000804079 -0.00021311 -0.884487 -0.234421 0 -0.000804083 -0.000213128 0 0.00631441
0.341797 -1.61133 0.312393 -0.000835221 -0.000215149 -0.918743 -0.236664 0 -0.000835224 -0.000215173 0 0.00658728
0.341797 -1.5625 0.324003 -0.000866655 -0.000217094 -0.953321 -0.238804 0 -0.000866657 -0.000217124 0 0.00688652
0.341797 -1.51367 0.335714 -0.000898358 -0.000218919 -0.988194 -0.240811 0 -0.000898359 -0.000218956 0 0.00721408
0.341797 -1.46485 0.347519 -0.000930304 -0.000220596 -1.02333 -0.242656 0 -0.000930304 -0.00022064 0 0.00757267
0.341797 -1.41602 0.359411 -0.000962461 -0.000222097 -1.05871 -0.244307 0 -0.000962462 -0.000222149 0 0.00796541
0.341797 -1.36719 0.371377 -0.000994794 -0.000223392 -1.09427 -0.245732 0 -0.000994796 -0.000223451 0 0.00839586
0.341797 -1.31836 0.383408 -0.00102726 -0.000224452 -1.12999 -0.246897 0 -0.00102727 -0.000224518 0 0.00886627
0.341797 -1.26953 0.395488 -0.00105982 -0.000225245 -1.1658 -0.24777 0 -0.00105983 -0.000225319 0 0.00938278
0.341797 -1.22071 0.407604 -0.00109242 -0.000225743 -1.20166 -0.248317 0 -0.00109243 -0.000225824 0 0.00995311
0.341797 -1.17188 0.419738 -0.00112501 -0.000225916 -1.23751 -0.248508 0 -0.00112502 -0.000226004 0 0.0105846
0.341797 -1.12305 0.431872 -0.00115753 -0.000225737 -1.27328 -0.248311 0 -0.00115755 -0.000225832 0 0.0112793
0.341797 -1.07422 0.443987 -0.00118992 -0.000225181 -1.30891 -0.247699 0 -0.00118994 -0.000225281 0 0.0120324
0.341797 -1.02539 0.456062 -0.00122211 -0.000224224 -1.34432 -0.246647 0 -0.00122215 -0.00022433 0 0.0128478
0.341797 -0.976565 0.468074 -0.00125405 -0.000222848 -1.37946 -0.245133 0 -0.0012541 -0.000222957 0 0.0137342
0.341797 -0.927737 0.48 -0.00128567 -0.000221036 -1.41424 -0.24314 0 -0.00128573 -0.000221148 0 0.0146966
0.341797 -0.878908 0.491818 -0.00131689 -0.000218776 -1.44858 -0.240654 0 -0.00131696 -0.00021889 0 0.0157292
0.341797 -0.83008 0.503502 -0.00134766 -0.00021606 -1.48243 -0.237666 0 -0.00134774 -0.000216175 0 0.0168233
0.341797 -0.781252 0.515027 -0.0013779 -0.000212885 -1.51569 -0.234174 0 -0.00137799 -0.000213 0 0.0179719
0.341797 -0.732424 0.52637 -0.00140754 -0.000209252 -1.54829 -0.230177 0 -0.00140765 -0.000209365 0 0.0191767
0.341797 -0.683596 0.537506 -0.00143652 -0.000205166 -1.58018 -0.225683 0 -0.00143665 -0.000205277 0 0.020441
0.341797 -0.634768 0.548409 -0.00146479 -0.000200636 -1.61126 -0.2207 0 -0.00146493 -0.000200744 0 0.0217437
0.341797 -0.58594 0.559058 -0.00149227 -0.000195675 -1.64149 -0.215242 0 -0.00149243 -0.000195779 0 0.0230626
0.341797 -0.537112 0.569429 -0.00151891 -0.000190298 -1.6708 -0.209327 0 -0.00151909 -0.000190397 0 0.0243775
0.341797 -0.488284 0.5795 -0.00154466 -0.000184522 -1.69912 -0.202974 0 -0.00154486 -0.000184617 0 0.0256625
0.341797 -0.439456 0.589251 -0.00156946 -0.000178368 -1.72641 -0.196204 0 -0.00156968 -0.000178457 0 0.0268964
0.341797 -0.390628 0.598661 -0.00159328 -0.000171856 -1.75261 -0.189041 0 -0.00159352 -0.00017194 0 0.0280594
0.341797 -0.3418 0.607712 -0.00161607 -0.000165009 -1.77767 -0.181509 0 -0.00161633 -0.000165087 0 0.0291249
0.341797 -0.292972 0.616386 -0.00163778 -0.000157848 -1.80156 -0.173633 0 -0.00163807 -0.000157921 0 0.0300596
0.341797 -0.244144 0.624668 -0.0016584 -0.000150396 -1.82423 -0.165435 0 -0.0016587 -0.000150463 0 0.0308381
0.341797 -0.195315 0.632542 -0.00167787 -0.000142672 -1.84566 -0.15694 0 -0.0016782 -0.000142735 0 0.0314409
0.341797 -0.146487 0.639994 -0.00169618 -0.000134697 -1.8658 -0.148167 0 -0.00169653 -0.000134756 0 0.0318488
0.341797 -0.0976593 0.647012 -0.00171329 -0.000126487 -1.88462 -0.139136 0 -0.00171367 -0.000126542 0 0.0320487
0.341797 -0.0488312 0.653582 -0.00172919 -0.000118058 -1.90211 -0.129864 0 -0.00172959 -0.00011811 0 0.0320336
0.341797 -3.125e-06 0.659694 -0.00174385 -0.000109421 -1.91823 -0.120363 0 -0.00174426 -0.00010947 0 0.0318038
0.341797 0.048825 0.665336 -0.00175724 -0.000100587 -1.93297 -0.110646 0 -0.00175768 -0.000100634 0 0.0313668
0.341797 0.097653 0.670499 -0.00176936 -9.1565e-05 -1.94629 -0.100722 0 -0.00176981 -9.16104e-05 0 0.0307363
0.341797 0.146481 0.675172 -0.00178017 -8.2361e-05 -1.95818 -0.0905971 0 -0.00178064 -8.24049e-05 0 0.0299317
0.341797 0.195309 0.679346 -0.00178965 -7.2981e-05 -1.96862 -0.0802791 0 -0.00179015 -7.30238e-05 0 0.0289723
0.341797 0.244137 0.683012 -0.0017978 -6.34297e-05 -1.97758 -0.0697727 0 -0.00179831 -6.34715e-05 0 0.0278851
0.341797 0.292965 0.68616 -0.00180458 -5.37111e-05 -1.98504 -0.0590822 0 -0.00180511 -5.3752e-05 0 0.0267038
0.341797 0.341793 0.688782 -0.00180998 -4.38288e-05 -1.99098 -0.0482117 0 -0.00181053 -4.38689e-05 0 0.0254535
0.341797 0.390621 0.690868 -0.00181398 -3.3786e-05 -1.99537 -0.0371646 0 -0.00181454 -3.38254e-05 0 0.0241529
0.341797 0.43945 0.692411 -0.00181655 -2.35858e-05 -1.9982 -0.0259444 0 -0.00181713 -2.36244e-05 0 0.0228242
0.341797 0.488278 0.693402 -0.00181768 -1.32316e-05 -1.99945 -0.0145547 0 -0.00181828 -1.32691e-05 0 0.0214953
0.341797 0.537106 0.693832 -0.00181735 -2.72716e-06 -1.99909 -0.00299988 0 -0.00181796 -2.76358e-06 0 0.0201868
0.341797 0.585934 0.693695 -0.00181554 7.92267e-06 -1.99709 0.00871494 0 -0.00181616 7.88767e-06 0 0.0189223
0.341797 0.634762 0.692981 -0.00181222 1.87123e-05 -1.99344 0.0205836 0 -0.00181286 1.86789e-05 0 0.0177173
0.341797 0.68359 0.691685 -0.00180738 2.96353e-05 -1.98811 0.0325988 0 -0.00180803 2.96038e-05 0 0.0165672
0.341797 0.732418 0.689798 -0.00180099 4.06839e-05 -1.98109 0.0447523 0 -0.00180166 4.06546e-05 0 0.0154726
0.341797 0.781246 0.687314 -0.00179305 5.18494e-05 -1.97236 0.0570344 0 -0.00179373 5.18226e-05 0 0.0144408
0.341797 0.830074 0.684228 -0.00178354 6.31223e-05 -1.96189 0.0694345 0 -0.00178422 6.30981e-05 0 0.0134831
0.341797 0.878902 0.680534 -0.00177243 7.44918e-05 -1.94967 0.081941 0 -0.00177313 7.44705e-05 0 0.0126022
0.341797 0.92773 0.676226 -0.00175972 8.59462e-05 -1.93569 0.0945409 0 -0.00176043 8.59281e-05 0 0.0117896
0.341797 0.976558 0.671301 -0.00174539 9.74727e-05 -1.91993 0.10722 0 -0.00174611 9.74582e-05 0 0.0110404
0.341797 1.02539 0.665755 -0.00172944 0.000109057 -1.90239 0.119963 0 -0.00173017 0.000109047 0 0.0103555
0.341797 1.07421 0.659586 -0.00171187 0.000120685 -1.88305 0.132754 0 -0.00171261 0.000120678 0 0.00973393
0.341797 1.12304 0.652791 -0.00169265 0.000132339 -1.86192 0.145573 0 -0.0016934 0.000132337 0 0.00916963
0.341797 1.17187 0.64537 -0.0016718 0.000144003 -1.83899 0.158403 0 -0.00167256 0.000144005 0 0.00865745
0.341797 1.2207 0.637322 -0.00164932 0.000155656 -1.81426 0.171222 0 -0.00165009 0.000155663 0 0.00819275
0.341797 1.26953 0.628649 -0.00162522 0.000167279 -1.78774 0.184007 0 -0.00162599 0.000167292 0 0.00776912
0.341797 1.31835 0.619353 -0.0015995 0.00017885 -1.75945 0.196735 0 -0.00160027 0.000178869 0 0.00738206
0.341797 1.36718 0.609437 -0.00157218 0.000190344 -1.72939 0.209379 0 -0.00157296 0.00019037 0 0.00702877
0.341797 1.41601 0.598906 -0.00154327 0.000201737 -1.6976 0.221911 0 -0.00154406 0.00020177 0 0.00670674
0.341797 1.46484 0.587766 -0.00151281 0.000213001 -1.66409 0.234301 0 -0.0015136 0.000213041 0 0.00641377
0.341797 1.51367 0.576025 -0.00148081 0.000224104 -1.6289 0.246515 0 -0.0014816 0.000224152 0 0.00614736
0.341797 1.5625 0.563692 -0.00144733 0.000235014 -1.59206 0.258516 0 -0.00144812 0.000235071 0 0.00590541
0.341797 1.61132 0.550779 -0.00141239 0.000245695 -1.55363 0.270264 0 -0.00141318 0.000245762 0 0.00568585
0.341797 1.66015 0.537299 -0.00137605 0.000256107 -1.51365 0.281718 0 -0.00137683 0.000256184 0 0.00548647
0.341797 1.70898 0.523268 -0.00133835 0.00026621 -1.47218 0.292831 0 -0.00133913 0.000266298 0 0.00530479
0.341797 1.75781 0.508702 -0.00129936 0.00027596 -1.42929 0.303557 0 -0.00130013 0.00027606 0 0.00513869
0.341797 1.80664 0.493623 -0.00125914 0.000285314 -1.38506 0.313845 0 -0.00125991 0.000285425 0 0.00498697
0.341797 1.85546 0.478053 -0.00121777 0.000294225 -1.33955 0.323648 0 -0.00121853 0.000294347 0 0.00484787
0.341797 1.90429 0.462017 -0.00117532 0.00030265 -1.29285 0.332915 0 -0.00117607 0.000302783 0 0.00471981
0.341797 1.95312 0.445542 -0.00113188 0.000310545 -1.24507 0.3416 0 -0.00113261 0.000310688 0 0.00460242
0.341797 2.00195 0.428658 -0.00108753 0.00031787 -1.19628 0.349657 0 -0.00108824 0.000318022 0 0.00449485
0.341797 2.05078 0.411396 -0.00104236 0.000324589 -1.14659 0.357047 0 -0.00104305 0.000324748 0 0.00439628
0.341797 2.0996 0.39379 -0.000996465 0.00033067 -1.09611 0.363737 0 -0.000997142 0.000330836 0 0.00430616
0.341797 2.14843 0.375875 -0.000949942 0.000336091 -1.04494 0.3697 0 -0.000950598 0.000336261 0 0.00422345
0.341797 2.19726 0.357686 -0.000902884 0.000340835 -0.993172 0.374919 0 -0.000903518 0.000341007 0 0.00414756
0.341797 2.24609 0.339262 -0.000855384 0.000344896 -0.940923 0.379386 0 -0.000855994 0.000345067 0 0.00407808
0.341797 2.29492 0.320637 -0.000807535 0.000348277 -0.888288 0.383105 0 -0.000808118 0.000348445 0 0.00401452
0.341797 2.34374 0.301849 -0.000759423 0.000350993 -0.835365 0.386092 0 -0.000759979 0.000351154 0 0.00395642
0.341797 2.39257 0.282933 -0.000711132 0.000353067 -0.782245 0.388373 0 -0.00071166 0.000353219 0 0.00390357
0.341797 2.4414 0.263922 -0.000662741 0.000354533 -0.729015 0.389986 0 -0.000663239 0.000354674 0 0.00385566
0.341797 2.49023 0.244848 -0.00061432 0.000355434 -0.675752 0.390978 0 -0.000614788 0.000355563 0 0.00381232
0.341797 2.53906 0.225741 -0.000565934 0.000355822 -0.622528 0.391404 0 -0.00056637 0.000355937 0 0.00377333
0.341797 2.58788 0.206625 -0.000517639 0.000355752 -0.569402 0.391327 0 -0.000518041 0.000355852 0 0.00373853
0.341797 2.63671 0.187525 -0.000469482 0.000355283 -0.51643 0.390811 0 -0.00046985 0.000355368 0 0.00370772
0.341797 2.68554 0.16846 -0.000421503 0.000354474 -0.463654 0.389922 0 -0.000421837 0.000354544 0 0.00368076
0.341797 2.73437 0.149447 -0.000373736 0.000353386 -0.411109 0.388725 0 -0.000374034 0.000353441 0 0.00365751
0.341797 2.7832 0.130499 -0.000326203 0.000352081 -0.358823 0.387289 0 -0.000326465 0.000352119 0 0.00363791
0.341797 2.83203 0.111626 -0.000278919 0.000350627 -0.306811 0.385689 0 -0.000279145 0.000350645 0 0.0036219
0.341797 2.88085 0.0928338 -0.000231891 0.000349097 -0.25508 0.384007 0 -0.00023208 0.000349096 0 0.00360934
0.341797 2.92968 0.074125 -0.000185113 0.00034757 -0.203624 0.382327 0 -0.000185264 0.000347551 0 0.00360018
0.341797 2.97851 0.0554972 -0.000138569 0.000346124 -0.152426 0.380736 0 -0.000138683 0.000346081 0 0.00359439
0.341797 3.02734 0.0369438 -9.22344e-05 0.000344859 -0.101458 0.379344 0 -9.23092e-05 0.000344781 0 0.00359251
0.341797 3.07617 0.0184519 -4.6066e-05 0.000343892 -0.0506726 0.378281 0 -4.61047e-05 0.000343791 0 0.00359269
0.341797 3.12499 2.35952e-06 -2.30108e-05 0.000343497 -0.0253118 9.67289e-05 0 -2.30331e-05 0.000343204 0 0.00359269

0.390625 -3.125 0 -1.21786e-05 -0.000197091 -0.0133965 0 0 -1.21799e-05 -0.000197072 0 0.00361492
0.390625 -3.07617 0.010586 -2.43644e-05 -0.000197133 -0.0268008 -0.216846 0 -2.43669e-05 -0.000197111 0 0.00361965
0.390625 -3.02734 0.0211763 -4.87546e-05 -0.000197263 -0.05363 -0.216989 0 -4.87593e-05 -0.000197237 0 0.00363088
0.390625 -2.97852 0.0317763 -7.31897e-05 -0.000197494 -0.0805087 -0.217244 0 -7.31967e-05 -0.000197466 0 0.00364569
0.390625 -2.92969 0.0423915 -9.76849e-05 -0.000197837 -0.107453 -0.217621 0 -9.76941e-05 -0.000197807 0 0.00366418
0.390625 -2.88086 0.0530283 -0.000122255 -0.000198298 -0.13448 -0.218128 0 -0.000122266 -0.000198268 0 0.00368643
0.390625 -2.83203 0.0636931 -0.000146913 -0.000198882 -0.161604 -0.21877 0 -0.000146927 -0.000198851 0 0.00371252
0.390625 -2.7832 0.0743926 -0.000171675 -0.00019959 -0.188843 -0.219549 0 -0.000171692 -0.000199559 0 0.00374256
0.390625 -2.73438 0.0851334 -0.000196557 -0.000200423 -0.216213 -0.220466 0 -0.000196576 -0.000200392 0 0.00377667
0.390625 -2.68555 0.0959224 -0.000221574 -0.000201381 -0.243732 -0.221519 0 -0.000221595 -0.00020135 0 0.00381509
0.390625 -2.63672 0.106766 -0.000246744 -0.000202463 -0.271418 -0.22271 0 -0.000246766 -0.000202433 0 0.00385797
0.390625 -2.58789 0.117671 -0.000272082 -0.000203668 -0.29929 -0.224035 0 -0.000272107 -0.000203638 0 0.00390544
0.390625 -2.53906 0.128645 -0.000297606 -0.000204994 -0.327367 -0.225494 0 -0.000297633 -0.000204964 0 0.00395774
0.390625 -2.49024 0.139692 -0.000323334 -0.00020644 -0.355667 -0.227084 0 -0.000323362 -0.000206411 0 0.00401521
0.390625 -2.44141 0.150821 -0.000349282 -0.000208003 -0.38421 -0.228803 0 -0.00034931 -0.000207974 0 0.00407811
0.390625 -2.39258 0.162036 -0.000375466 -0.000209681 -0.413013 -0.230649 0 -0.000375496 -0.000209653 0 0.00414683
0.390625 -2.34375 0.173345 -0.000401904 -0.000211471 -0.442094 -0.232618 0 -0.000401934 -0.000211444 0 0.00422188
0.390625 -2.29492 0.184753 -0.00042861 -0.000213368 -0.471471 -0.234705 0 -0.000428641 -0.000213342 0 0.00430355
0.390625 -2.24609 0.196265 -0.000455601 -0.000215369 -0.501161 -0.236906 0 -0.000455631 -0.000215345 0 0.00439237
0.390625 -2.19727 0.207888 -0.000482891 -0.000217469 -0.53118 -0.239216 0 -0.00048292 -0.000217446 0 0.00448899
0.390625 -2.14844 0.219626 -0.000510492 -0.00021966 -0.561541 -0.241626 0 -0.000510521 -0.000219639 0 0.00459398
0.390625 -2.09961 0.231484 -0.000538416 -0.000221936 -0.592258 -0.24413 0 -0.000538445 -0.000221917 0 0.00470804
0.390625 -2.05078 0.243467 -0.000566675 -0.000224288 -0.623343 -0.246716 0 -0.000566703 -0.000224271 0 0.0048319
0.390625 -2.00195 0.255578 -0.000595277 -0.000226704 -0.654804 -0.249375 0 -0.000595303 -0.000226691 0 0.00496593
0.390625 -1.95313 0.26782 -0.000624227 -0.000229175 -0.68665 -0.252092 0 -0.000624252 -0.000229165 0 0.00511141
0.390625 -1.9043 0.280196 -0.000653531 -0.000231684 -0.718884 -0.254852 0 -0.000653555 -0.000231678 0 0.00527028
0.390625 -1.85547 0.292708 -0.00068319 -0.000234217 -0.751509 -0.257639 0 -0.000683212 -0.000234215 0 0.00544408
0.390625 -1.80664 0.305356 -0.000713201 -0.000236756 -0.784522 -0.260431 0 -0.000713223 -0.000236759 0 0.00563374
0.390625 -1.75781 0.318141 -0.000743562 -0.00023928 -0.817918 -0.263208 0 -0.000743582 -0.000239289 0 0.00584025
0.390625 -1.70899 0.33106 -0.000774262 -0.000241768 -0.851688 -0.265945 0 -0.000774282 -0.000241783 0 0.00606614
0.390625 -1.66016 0.344112 -0.00080529 -0.000244195 -0.885819 -0.268615 0 -0.000805309 -0.000244217 0 0.00631441
0.390625 -1.61133 0.357292 -0.00083663 -0.000246536 -0.920293 -0.271189 0 -0.000836649 -0.000246564 0 0.00658728
0.390625 -1.5625 0.370595 -0.000868261 -0.00024876 -0.955087 -0.273636 0 -0.00086828 -0.000248797 0 0.00688652
0.390625 -1.51367 0.384014 -0.000900157 -0.000250839 -0.990173 -0.275923 0 -0.000900178 -0.000250883 0 0.00721408
0.390625 -1.46485 0.397541 -0.000932289 -0.000252739 -1.02552 -0.278013 0 -0.000932312 -0.000252792 0 0.00757267
0.390625 -1.41602 0.411164 -0.000964622 -0.000254429 -1.06108 -0.279871 0 -0.000964647 -0.00025449 0 0.00796541
0.390625 -1.36719 0.424872 -0.000997117 -0.000255872 -1.09683 -0.28146 0 -0.000997146 -0.000255942 0 0.00839586
0.390625 -1.31836 0.43865 -0.00102973 -0.000257036 -1.1327 -0.28274 0 -0.00102976 -0.000257115 0 0.00886627
0.390625 -1.26953 0.452483 -0.00106241 -0.000257885 -1.16865 -0.283673 0 -0.00106245 -0.000257972 0 0.00938278
0.390625 -1.22071 0.466353 -0.00109511 -0.000258385 -1.20462 -0.284223 0 -0.00109516 -0.00025848 0 0.00995311
0.390625 -1.17188 0.480239 -0.00112777 -0.000258504 -1.24055 -0.284354 0 -0.00112782 -0.000258607 0 0.0105846
0.390625 -1.12305 0.494122 -0.00116033 -0.000258211 -1.27636 -0.284032 0 -0.00116039 -0.000258321 0 0.0112793
0.390625 -1.07422 0.507977 -0.00119272 -0.000257477 -1.312 -0.283225 0 -0.0011928 -0.000257594 0 0.0120324
0.390625 -1.02539 0.52178 -0.00122489 -0.000256279 -1.34738 -0.281906 0 -0.00122498 -0.000256401 0 0.0128478
0.390625 -0.976565 0.535507 -0.00125676 -0.000254593 -1.38244 -0.280052 0 -0.00125686 -0.000254719 0 0.0137342
0.390625 -0.927737 0.549129 -0.00128827 -0.000252403 -1.41709 -0.277644 0 -0.00128838 -0.000252533 0 0.0146966
0.390625 -0.878908 0.56262 -0.00131934 -0.000249697 -1.45127 -0.274667 0 -0.00131946 -0.000249828 0 0.0157292
0.390625 -0.83008 0.575952 -0.00134991 -0.000246466 -1.4849 -0.271113 0 -0.00135005 -0.000246598 0 0.0168233
0.390625 -0.781252 0.589096 -0.0013799 -0.000242709 -1.51789 -0.26698 0 -0.00138006 -0.00024284 0 0.0179719
0.390625 -0.732424 0.602024 -0.00140926 -0.000238428 -1.55018 -0.262271 0 -0.00140943 -0.000238557 0 0.0191767
0.390625 -0.683596 0.614708 -0.00143791 -0.000233631 -1.5817 -0.256994 0 -0.0014381 -0.000233757 0 0.020441
0.390625 -0.634768 0.627121 -0.0014658 -0.000228329 -1.61238 -0.251161 0 -0.00146601 -0.000228451 0 0.0217437
0.390625 -0.58594 0.639236 -0.00149286 -0.000222537 -1.64215 -0.244791 0 -0.0014931 -0.000222655 0 0.0230626
0.390625 -0.537112 0.651027 -0.00151905 -0.000216276 -1.67095 -0.237903 0 -0.0015193 -0.000216388 0 0.0243775
0.390625 -0.488284 0.662469 -0.0015443 -0.000209565 -1.69873 -0.230522 0 -0.00154458 -0.000209672 0 0.0256625
0.390625 -0.439456 0.673538 -0.00156858 -0.000202429 -1.72544 -0.222672 0 -0.00156888 -0.00020253 0 0.0268964
0.390625 -0.390628 0.684214 -0.00159184 -0.000194893 -1.75103 -0.214382 0 -0.00159216 -0.000194987 0 0.0280594
0.390625 -0.3418 0.694474 -0.00161404 -0.000186982 -1.77544 -0.20568 0 -0.00161438 -0.000187069 0 0.0291249
0.390625 -0.292972 0.7043 -0.00163514 -0.000178722 -1.79866 -0.196595 0 -0.00163551 -0.000178803 0 0.0300596
0.390625 -0.244144 0.713673 -0.00165512 -0.000170139 -1.82063 -0.187153 0 -0.00165551 -0.000170214 0 0.0308381
0.390625 -0.195315 0.722576 -0.00167394 -0.000161256 -1.84134 -0.177381 0 -0.00167435 -0.000161325 0 0.0314409
0.390625 -0.146487 0.730995 -0.00169158 -0.000152094 -1.86074 -0.167304 0 -0.00169202 -0.000152159 0 0.0318488
0.390625 -0.0976593 0.738915 -0.00170802 -0.000142674 -1.87882 -0.156941 0 -0.00170847 -0.000142734 0 0.0320487
0.390625 -0.0488312 0.746322 -0.00172323 -0.000133012 -1.89555 -0.146313 0 -0.00172371 -0.000133069 0 0.0320336
0.390625 -3.125e-06 0.753203 -0.00173719 -0.000123122 -1.91091 -0.135434 0 -0.00173769 -0.000123176 0 0.0318038
0.390625 0.048825 0.759547 -0.00174989 -0.000113015 -1.92488 -0.124316 0 -0.00175041 -0.000113066 0 0.0313668
0.390625 0.097653 0.765343 -0.00176131 -0.0001027 -1.93744 -0.11297 0 -0.00176185 -0.00010275 0 0.0307363
0.390625 0.146481 0.77058 -0.00177143 -9.21849e-05 -1.94858 -0.101403 0 -0.00177199 -9.22335e-05 0 0.0299317
0.390625 0.195309 0.775246 -0.00178024 -8.1475e-05 -1.95826 -0.0896225 0 -0.00178081 -8.15224e-05 0 0.0289723
0.390625 0.244137 0.779332 -0.00178771 -7.05749e-05 -1.96648 -0.0776324 0 -0.0017883 -7.06215e-05 0 0.0278851
0.390625 0.292965 0.782827 -0.00179382 -5.94885e-05 -1.9732 -0.0654373 0 -0.00179443 -5.95342e-05 0 0.0267038
0.390625 0.341793 0.785722 -0.00179857 -4.82189e-05 -1.97842 -0.0530408 0 -0.00179919 -4.8264e-05 0 0.0254535
0.390625 0.390621 0.788007 -0.00180192 -3.67692e-05 -1.98211 -0.0404461 0 -0.00180256 -3.68135e-05 0 0.0241529
0.390625 0.43945 0.789672 -0.00180386 -2.5142e-05 -1.98425 -0.0276562 0 -0.00180452 -2.51856e-05 0 0.0228242
0.390625 0.488278 0.790708 -0.00180438 -1.33406e-05 -1.98481 -0.0146747 0 -0.00180505 -1.33833e-05 0 0.0214953
0.390625 0.537106 0.791105 -0.00180344 -1.36891e-06 -1.98378 -0.0015058 0 -0.00180413 -1.41034e-06 0 0.0201868
0.390625 0.585934 0.790855 -0.00180103 1.07682e-05 -1.98114 0.0118451 0 -0.00180173 1.07283e-05 0 0.0189223
0.390625 0.634762 0.789948 -0.00179714 2.30649e-05 -1.97685 0.0253714 0 -0.00179785 2.30267e-05 0 0.0177173
0.390625 0.68359 0.788377 -0.00179173 3.55138e-05 -1.97091 0.0390652 0 -0.00179246 3.54778e-05 0 0.0165672
0.390625 0.732418 0.786133 -0.0017848 4.81065e-05 -1.96328 0.0529172 0 -0.00178553 4.80729e-05 0 0.0154726
0.390625 0.781246 0.78321 -0.00177632 6.08333e-05 -1.95395 0.0669166 0 -0.00177707 6.08025e-05 0 0.0144408
