1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux 13:predicted_uy 14:predicted_f 15:ff
0 -0.195315 0 0 0 0 0 0 0 0 0 0.0168805 -1.26243e-05 0.0914353 0
0 -0.146487 0 0 0 0 0 0 0 0 0 0.0169056 3.74479e-05 0.091436 0
0 -0.0976593 0 0 0 0 0 0 0 0 0 0.0169223 8.97667e-05 0.0914366 0
0 -0.0488312 0 0 0 0 0 0 0 0 0 0.0169298 0.000143252 0.0914373 0
0 -3.125e-06 0 0 0 0 0 0 0 0 0 0.016928 0.000196913 0.091438 0
0 0.048825 0 0 0 0 0 0 0 0 0 0.0169167 0.000250032 0.0914386 0
0 0.097653 0 0 0 0 0 0 0 0 0 0.0168964 0.000301539 0.0914392 0
0 0.146481 0 0 0 0 0 0 0 0 0 0.0168677 0.000350069 0.0914399 0
0 0.195309 0 0 0 0 0 0 0 0 0 0.0168314 0.000395003 0.0914405 0
0 0.244137 0 0 0 0 0 0 0 0 0 0.0167885 0.000436023 0.0914412 0
0 0.292965 0 0 0 0 0 0 0 0 0 0.0167403 0.000472828 0.0914418 0
0 0.341793 0 0 0 0 0 0 0 0 0 0.0166879 0.000505074 0.0914425 0
0 0.390621 0 0 0 0 0 0 0 0 0 0.0166326 0.000532572 0.0914432 0
0 0.43945 0 0 0 0 0 0 0 0 0 0.0165756 0.000555331 0.0914438 0
0 0.488278 0 0 0 0 0 0 0 0 0 0.0165177 0.000573533 0.0914445 0
0 0.537106 0 0 0 0 0 0 0 0 0 0.01646 0.000587469 0.0914451 0
0 0.585934 0 0 0 0 0 0 0 0 0 0.0164033 0.000597525 0.0914458 0
0 0.634762 0 0 0 0 0 0 0 0 0 0.0163482 0.000604042 0.0914464 0
0 0.68359 0 0 0 0 0 0 0 0 0 0.0162951 0.000607305 0.0914471 0
0 0.732418 0 0 0 0 0 0 0 0 0 0.0162446 0.00060767 0.0914477 0
0 0.781246 0 0 0 0 0 0 0 0 0 0.0161967 0.000605536 0.0914484 0
0 0.830074 0 0 0 0 0 0 0 0 0 0.0161518 0.000601285 0.091449 0
0 0.878902 0 0 0 0 0 0 0 0 0 0.0161098 0.00059523 0.0914497 0
0 0.92773 0 0 0 0 0 0 0 0 0 0.0160707 0.000587739 0.0914503 0
0 0.976558 0 0 0 0 0 0 0 0 0 0.0160346 0.00057915 0.091451 0
0 1.02539 0 0 0 0 0 0 0 0 0 0.0160012 0.000569714 0.0914516 0
0 1.07421 0 0 0 0 0 0 0 0 0 0.0159705 0.000559745 0.0914523 0
0 1.12304 0 0 0 0 0 0 0 0 0 0.0159424 0.000549485 0.0914529 0
0 1.17187 0 0 0 0 0 0 0 0 0 0.0159165 0.000538967 0.0914536 0
0 1.2207 0 0 0 0 0 0 0 0 0 0.0158929 0.000528258 0.0914542 0
0 1.26953 0 0 0 0 0 0 0 0 0 0.0158713 0.000517506 0.0914549 0
0 1.31835 0 0 0 0 0 0 0 0 0 0.0158516 0.000506835 0.0914555 0
0 1.36718 0 0 0 0 0 0 0 0 0 0.0158335 0.000496333 0.0914562 0
0 1.41601 0 0 0 0 0 0 0 0 0 0.015817 0.00048608 0.0914568 0
0 1.46484 0 0 0 0 0 0 0 0 0 0.0158019 0.000476024 0.0914575 0
0 1.51367 0 0 0 0 0 0 0 0 0 0.0157881 0.000466035 0.0914581 0
0 1.5625 0 0 0 0 0 0 0 0 0 0.0157755 0.000456255 0.0914588 0
0 1.61132 0 0 0 0 0 0 0 0 0 0.0157638 0.000446789 0.0914594 0
0 1.66015 0 0 0 0 0 0 0 0 0 0.0157531 0.000437594 0.0914601 0
0 1.70898 0 0 0 0 0 0 0 0 0 0.0157433 0.00042866 0.0914607 0
0 1.75781 0 0 0 0 0 0 0 0 0 0.0157342 0.000419985 0.0914614 0
0 1.80664 0 0 0 0 0 0 0 0 0 0.0157258 0.00041156 0.091462 0
0 1.85546 0 0 0 0 0 0 0 0 0 0.015718 0.000403348 0.0914627 0
0 1.90429 0 0 0 0 0 0 0 0 0 0.0157108 0.000395329 0.0914633 0
0 1.95312 0 0 0 0 0 0 0 0 0 0.0157041 0.000387598 0.091464 0
0 2.00195 0 0 0 0 0 0 0 0 0 0.0156979 0.000380291 0.0914646 0
0 2.05078 0 0 0 0 0 0 0 0 0 0.015692 0.00037341 0.0914653 0
0 2.0996 0 0 0 0 0 0 0 0 0 0.0156866 0.000366556 0.0914659 0
0 2.14843 0 0 0 0 0 0 0 0 0 0.0156815 0.000359568 0.0914666 0
0 2.19726 0 0 0 0 0 0 0 0 0 0.0156768 0.000352718 0.0914672 0
0 2.24609 0 0 0 0 0 0 0 0 0 0.0156723 0.000346009 0.0914679 0
0 2.29492 0 0 0 0 0 0 0 0 0 0.0156681 0.000339346 0.0914685 0
0 2.34374 0 0 0 0 0 0 0 0 0 0.0156642 0.000332732 0.0914692 0
0 2.39257 0 0 0 0 0 0 0 0 0 0.0156605 0.000326124 0.0914699 0
0 2.4414 0 0 0 0 0 0 0 0 0 0.0156571 0.000319519 0.0914705 0
0 2.49023 0 0 0 0 0 0 0 0 0 0.0156538 0.000312999 0.0914711 0
0 2.53906 0 0 0 0 0 0 0 0 0 0.0156508 0.000306572 0.0914718 0
0 2.58788 0 0 0 0 0 0 0 0 0 0.0156479 0.000300246 0.0914725 0
0 2.63671 0 0 0 0 0 0 0 0 0 0.0156452 0.00029404 0.0914731 0
0 2.68554 0 0 0 0 0 0 0 0 0 0.0156427 0.000287926 0.0914737 0
0 2.73437 0 0 0 0 0 0 0 0 0 0.0156404 0.000281871 0.0914744 0
0 2.7832 0 0 0 0 0 0 0 0 0 0.0156382 0.000275869 0.0914751 0
0 2.83203 0 0 0 0 0 0 0 0 0 0.0156362 0.000269912 0.0914757 0
0 2.88085 0 0 0 0 0 0 0 0 0 0.0156344 0.000264001 0.0914763 0
0 2.92968 0 0 0 0 0 0 0 0 0 0.0156327 0.000258082 0.091477 0
0 2.97851 0 0 0 0 0 0 0 0 0 0.0156311 0.000252021 0.0914777 0
0 3.02734 0 0 0 0 0 0 0 0 0 0.0156297 0.000245908 0.0914783 0
0 3.07617 0 0 0 0 0 0 0 0 0 0.015629 0.000242882 0.0914786 0
0 3.12499 0 0 0 0 0 0 0 0 0 0.015629 0.000242882 0.0914786 0
