# 1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux 13:predicted_uy
0 -1.12305 0 0 0 0 0 0 0 0 0 -0.0927516 0.03202
0 -1.07422 0 0 0 0 0 0 0 0 0 -0.0935598 0.0330698
0 -1.02539 0 0 0 0 0 0 0 0 0 -0.094348 0.0336615
0 -0.976565 0 0 0 0 0 0 0 0 0 -0.0950994 0.0339229
0 -0.927737 0 0 0 0 0 0 0 0 0 -0.095804 0.0339207
0 -0.878908 0 0 0 0 0 0 0 0 0 -0.0964586 0.0336907
0 -0.83008 0 0 0 0 0 0 0 0 0 -0.0970902 0.0332523
0 -0.781252 0 0 0 0 0 0 0 0 0 -0.0976822 0.0326065
0 -0.732424 0 0 0 0 0 0 0 0 0 -0.0982205 0.0317431
0 -0.683596 0 0 0 0 0 0 0 0 0 -0.0987023 0.0306397
0 -0.634768 0 0 0 0 0 0 0 0 0 -0.0991563 0.0292282
0 -0.58594 0 0 0 0 0 0 0 0 0 -0.0995722 0.0274279
0 -0.537112 0 0 0 0 0 0 0 0 0 -0.0999514 0.0250348
0 -0.488284 0 0 0 0 0 0 0 0 0 -0.100297 0.0217708
0 -0.439456 0 0 0 0 0 0 0 0 0 -0.100604 0.01711
0 -0.390628 0 0 0 0 0 0 0 0 0 -0.100874 0.0103505
0 -0.3418 0 0 0 0 0 0 0 0 0 -0.10112 0.0038176
0 -0.292972 0 0 0 0 0 0 0 0 0 -0.101344 -0.000557134
0 -0.244144 0 0 0 0 0 0 0 0 0 -0.101546 -0.00378197
0 -0.195315 0 0 0 0 0 0 0 0 0 -0.10173 -0.00674616
0 -0.146487 0 0 0 0 0 0 0 0 0 -0.101896 -0.00933237
0 -0.0976593 0 0 0 0 0 0 0 0 0 -0.102047 -0.011551
0 -0.0488312 0 0 0 0 0 0 0 0 0 -0.102186 -0.0134726
0 -3.125e-06 0 0 0 0 0 0 0 0 0 -0.102312 -0.0151955
0 0.048825 0 0 0 0 0 0 0 0 0 -0.102426 -0.0167619
0 0.097653 0 0 0 0 0 0 0 0 0 -0.102529 -0.018223
0 0.146481 0 0 0 0 0 0 0 0 0 -0.102622 -0.0195799
0 0.195309 0 0 0 0 0 0 0 0 0 -0.102704 -0.0208154
0 0.244137 0 0 0 0 0 0 0 0 0 -0.102776 -0.0219568
0 0.292965 0 0 0 0 0 0 0 0 0 -0.102843 -0.0230348
0 0.341793 0 0 0 0 0 0 0 0 0 -0.102904 -0.024036
0 0.390621 0 0 0 0 0 0 0 0 0 -0.102958 -0.0249696
0 0.43945 0 0 0 0 0 0 0 0 0 -0.103008 -0.0258344
0 0.488278 0 0 0 0 0 0 0 0 0 -0.103052 -0.0266423
0 0.537106 0 0 0 0 0 0 0 0 0 -0.103092 -0.0274079
0 0.585934 0 0 0 0 0 0 0 0 0 -0.103128 -0.0281313
0 0.634762 0 0 0 0 0 0 0 0 0 -0.103161 -0.028821
0 0.68359 0 0 0 0 0 0 0 0 0 -0.10319 -0.0294842
0 0.732418 0 0 0 0 0 0 0 0 0 -0.103216 -0.0301117
0 0.781246 0 0 0 0 0 0 0 0 0 -0.103239 -0.0307144
0 0.830074 0 0 0 0 0 0 0 0 0 -0.103259 -0.0313051
0 0.878902 0 0 0 0 0 0 0 0 0 -0.103277 -0.0318713
0 0.92773 0 0 0 0 0 0 0 0 0 -0.103293 -0.0324407
0 0.976558 0 0 0 0 0 0 0 0 0 -0.103306 -0.0329752
0 1.02539 0 0 0 0 0 0 0 0 0 -0.103317 -0.0334934
0 1.07421 0 0 0 0 0 0 0 0 0 -0.103326 -0.0340061
0 1.12304 0 0 0 0 0 0 0 0 0 -0.103333 -0.034492
0 1.17187 0 0 0 0 0 0 0 0 0 -0.103338 -0.0349814
0 1.2207 0 0 0 0 0 0 0 0 0 -0.10334 -0.0354395
0 1.26953 0 0 0 0 0 0 0 0 0 -0.103341 -0.0358783
0 1.31835 0 0 0 0 0 0 0 0 0 -0.103341 -0.0363012
0 1.36718 0 0 0 0 0 0 0 0 0 -0.103338 -0.0367055
0 1.41601 0 0 0 0 0 0 0 0 0 -0.103333 -0.0371033
0 1.46484 0 0 0 0 0 0 0 0 0 -0.103326 -0.0371125
0 1.51367 0 0 0 0 0 0 0 0 0 -0.103319 -0.0371201
0 1.5625 0 0 0 0 0 0 0 0 0 -0.103313 -0.0371263
0 1.61132 0 0 0 0 0 0 0 0 0 -0.103306 -0.0371315
0 1.66015 0 0 0 0 0 0 0 0 0 -0.103299 -0.0371357
0 1.70898 0 0 0 0 0 0 0 0 0 -0.103293 -0.037139
0 1.75781 0 0 0 0 0 0 0 0 0 -0.103286 -0.0371418
0 1.80664 0 0 0 0 0 0 0 0 0 -0.10328 -0.0371447
0 1.85546 0 0 0 0 0 0 0 0 0 -0.103273 -0.0371473
0 1.90429 0 0 0 0 0 0 0 0 0 -0.103267 -0.0371496
0 1.95312 0 0 0 0 0 0 0 0 0 -0.10326 -0.0371513
0 2.00195 0 0 0 0 0 0 0 0 0 -0.103254 -0.0371526
0 2.05078 0 0 0 0 0 0 0 0 0 -0.103248 -0.0371537
0 2.0996 0 0 0 0 0 0 0 0 0 -0.103242 -0.0371544
0 2.14843 0 0 0 0 0 0 0 0 0 -0.103236 -0.0371548
0 2.19726 0 0 0 0 0 0 0 0 0 -0.10323 -0.0371548
0 2.24609 0 0 0 0 0 0 0 0 0 -0.103225 -0.0371545
0 2.29492 0 0 0 0 0 0 0 0 0 -0.10322 -0.0371542
0 2.34374 0 0 0 0 0 0 0 0 0 -0.103215 -0.0371535
0 2.39257 0 0 0 0 0 0 0 0 0 -0.10321 -0.0371529
0 2.4414 0 0 0 0 0 0 0 0 0 -0.103206 -0.0371522
0 2.49023 0 0 0 0 0 0 0 0 0 -0.103201 -0.0371514
0 2.53906 0 0 0 0 0 0 0 0 0 -0.103197 -0.0371506
0 2.58788 0 0 0 0 0 0 0 0 0 -0.103194 -0.0371501
0 2.63671 0 0 0 0 0 0 0 0 0 -0.10319 -0.0371498
0 2.68554 0 0 0 0 0 0 0 0 0 -0.103187 -0.0371495
0 2.73437 0 0 0 0 0 0 0 0 0 -0.103185 -0.0371495
0 2.7832 0 0 0 0 0 0 0 0 0 -0.103182 -0.0371493
0 2.83203 0 0 0 0 0 0 0 0 0 -0.10318 -0.0371493
0 2.88085 0 0 0 0 0 0 0 0 0 -0.103178 -0.0371493
0 2.92968 0 0 0 0 0 0 0 0 0 -0.103177 -0.0371493
0 2.97851 0 0 0 0 0 0 0 0 0 -0.103176 -0.0371493
0 3.02734 0 0 0 0 0 0 0 0 0 -0.103175 -0.0371493
0 3.07617 0 0 0 0 0 0 0 0 0 -0.103175 -0.0371493
0 3.12499 0 0 0 0 0 0 0 0 0 -0.103175 -0.0371493

0.0488281 -3.125 0 0 0 0 0 0 0 0 0 -0.101829 -0.0498034
0.0488281 -3.07617 0 0 0 0 0 0 0 0 0 -0.101829 -0.0498034
0.0488281 -3.02734 0 0 0 0 0 0 0 0 0 -0.101608 -0.0501886
0.0488281 -2.97852 0 0 0 0 0 0 0 0 0 -0.101367 -0.0505691
0.0488281 -2.92969 0 0 0 0 0 0 0 0 0 -0.101105 -0.0509385
0.0488281 -2.88086 0 0 0 0 0 0 0 0 0 -0.10082 -0.0513104
0.0488281 -2.83203 0 0 0 0 0 0 0 0 0 -0.100493 -0.051672
0.0488281 -2.7832 0 0 0 0 0 0 0 0 0 -0.100128 -0.0520193
0.0488281 -2.73438 0 0 0 0 0 0 0 0 0 -0.0997291 -0.0523447
0.0488281 -2.68555 0 0 0 0 0 0 0 0 0 -0.099292 -0.0526539
