# 1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux 13:predicted_uy
0 -2.24609 0.000553218 -0.00138639 -4.48818e-05 -0.0226797 -0.000585468 -3.14033e-05 -0.00138626 -4.52197e-05 0 -0.110578 -0.0526661
0 -2.19727 0.00058156 -0.00145786 -4.41818e-05 -0.0238415 -0.000575214 -2.8383e-05 -0.00145773 -4.45324e-05 0 -0.110414 -0.0504793
0 -2.14844 0.000609392 -0.00152816 -4.3458e-05 -0.0249824 -0.000564588 -2.50182e-05 -0.00152801 -4.38205e-05 0 -0.110357 -0.047848
0 -2.09961 0.000636696 -0.00159724 -4.27123e-05 -0.0261016 -0.000553621 -2.13486e-05 -0.00159709 -4.30857e-05 0 -0.110413 -0.0446314
0 -2.05078 0.000663456 -0.00166506 -4.19465e-05 -0.0271986 -0.000542339 -1.74128e-05 -0.00166491 -4.23299e-05 0 -0.110576 -0.0408281
0 -2.00195 0.000689658 -0.00173161 -4.11622e-05 -0.0282726 -0.000530772 -1.3248e-05 -0.00173146 -4.15548e-05 0 -0.110839 -0.0364541
0 -1.95313 0.000715289 -0.00179685 -4.0361e-05 -0.0293232 -0.000518945 -8.89019e-06 -0.00179669 -4.0762e-05 0 -0.111201 -0.0311532
0 -1.9043 0.000740337 -0.00186076 -3.95445e-05 -0.0303499 -0.000506886 -4.3739e-06 -0.00186059 -3.99531e-05 0 -0.11164 -0.0245957
0 -1.85547 0.00076479 -0.0019233 -3.87142e-05 -0.0313521 -0.00049462 2.67983e-07 -0.00192313 -3.91297e-05 0 -0.112146 -0.0152236
0 -1.80664 0.000788639 -0.00198447 -3.78713e-05 -0.0323297 -0.00048217 5.00422e-06 -0.00198429 -3.8293e-05 0 -0.112721 0.00167972
0 -1.75781 0.000811877 -0.00204424 -3.70171e-05 -0.0332821 -0.000469562 9.80537e-06 -0.00204406 -3.74444e-05 0 -0.113316 0.0280271
0 -1.70899 0.000834495 -0.0021026 -3.61527e-05 -0.0342091 -0.000456816 1.46438e-05 -0.00210241 -3.65851e-05 0 -0.113927 0.0343577
0 -1.66016 0.000856488 -0.00215952 -3.52793e-05 -0.0351105 -0.000443953 1.94939e-05 -0.00215934 -3.57162e-05 0 -0.114557 0.0371919
0 -1.61133 0.00087785 -0.00221501 -3.43978e-05 -0.035986 -0.000430993 2.43318e-05 -0.00221482 -3.48387e-05 0 -0.115195 0.0387938
0 -1.5625 0.000898577 -0.00226904 -3.35091e-05 -0.0368355 -0.000417954 2.91358e-05 -0.00226885 -3.39536e-05 0 -0.115804 0.0397627
0 -1.51367 0.000918666 -0.00232161 -3.26138e-05 -0.0376588 -0.000404854 3.3886e-05 -0.00232141 -3.30615e-05 0 -0.116397 0.0403001
0 -1.46485 0.000938113 -0.0023727 -3.17128e-05 -0.0384559 -0.000391707 3.85648e-05 -0.0023725 -3.21634e-05 0 -0.116961 0.0405283
0 -1.41602 0.000956918 -0.00242232 -3.08066e-05 -0.0392266 -0.00037853 4.31562e-05 -0.00242212 -3.12597e-05 0 -0.117489 0.0405112
0 -1.36719 0.000975079 -0.00247045 -2.98958e-05 -0.0399709 -0.000365335 4.76464e-05 -0.00247025 -3.03512e-05 0 -0.117978 0.0402831
0 -1.31836 0.000992596 -0.00251709 -2.89808e-05 -0.0406887 -0.000352136 5.20233e-05 -0.00251688 -2.94383e-05 0 -0.118449 0.0398609
0 -1.26953 0.00100947 -0.00256223 -2.8062e-05 -0.0413802 -0.000338943 5.6277e-05 -0.00256202 -2.85214e-05 0 -0.11889 0.0392405
0 -1.22071 0.0010257 -0.00260587 -2.71398e-05 -0.0420452 -0.000325767 6.0399e-05 -0.00260566 -2.76009e-05 0 -0.11929 0.0384217
0 -1.17188 0.00104128 -0.002648 -2.62145e-05 -0.042684 -0.000312619 6.4383e-05 -0.00264779 -2.66771e-05 0 -0.119647 0.0373836
0 -1.12305 0.00105622 -0.00268863 -2.52864e-05 -0.0432964 -0.000299506 6.82238e-05 -0.00268841 -2.57504e-05 0 -0.119983 0.0360448
0 -1.07422 0.00107053 -0.00272774 -2.43556e-05 -0.0438826 -0.000286436 7.19184e-05 -0.00272752 -2.4821e-05 0 -0.120291 0.0343174
0 -1.02539 0.0010842 -0.00276534 -2.34224e-05 -0.0444427 -0.000273418 7.5465e-05 -0.00276512 -2.3889e-05 0 -0.12057 0.0319391
0 -0.976565 0.00109723 -0.00280143 -2.24869e-05 -0.0449769 -0.000260457 7.88632e-05 -0.00280121 -2.29546e-05 0 -0.120825 0.0283916
0 -0.927737 0.00110963 -0.002836 -2.15492e-05 -0.0454851 -0.00024756 8.21139e-05 -0.00283577 -2.2018e-05 0 -0.12105 0.0223505
0 -0.878908 0.00112141 -0.00286905 -2.06095e-05 -0.0459676 -0.000234731 8.52193e-05 -0.00286882 -2.10792e-05 0 -0.121248 0.00888333
0 -0.83008 0.00113256 -0.00290058 -1.96677e-05 -0.0464245 -0.000221975 8.81826e-05 -0.00290035 -2.01385e-05 0 -0.121427 -0.0024394
0 -0.781252 0.00114308 -0.00293058 -1.8724e-05 -0.046856 -0.000209296 9.10082e-05 -0.00293036 -1.91957e-05 0 -0.121591 -0.00938706
0 -0.732424 0.00115299 -0.00295907 -1.77784e-05 -0.0472621 -0.000196696 9.37008e-05 -0.00295884 -1.82511e-05 0 -0.121738 -0.0140388
0 -0.683596 0.00116229 -0.00298603 -1.6831e-05 -0.0476431 -0.000184179 9.62664e-05 -0.0029858 -1.73046e-05 0 -0.121871 -0.0178394
0 -0.634768 0.00117098 -0.00301147 -1.58817e-05 -0.0479992 -0.000171745 9.87111e-05 -0.00301124 -1.63562e-05 0 -0.121992 -0.0209299
0 -0.58594 0.00117906 -0.00303538 -1.49305e-05 -0.0483305 -0.000159396 0.000101042 -0.00303515 -1.54059e-05 0 -0.1221 -0.0234316
0 -0.537112 0.00118655 -0.00305776 -1.39774e-05 -0.0486371 -0.000147132 0.000103265 -0.00305753 -1.44538e-05 0 -0.1222 -0.0255314
0 -0.488284 0.00119343 -0.00307862 -1.30223e-05 -0.0489193 -0.000134952 0.000105388 -0.00307838 -1.34997e-05 0 -0.12229 -0.0273639
0 -0.439456 0.00119973 -0.00309795 -1.20652e-05 -0.0491772 -0.000122856 0.000107419 -0.00309771 -1.25436e-05 0 -0.122371 -0.0289901
0 -0.390628 0.00120543 -0.00311575 -1.1106e-05 -0.049411 -0.00011084 0.000109363 -0.00311551 -1.15855e-05 0 -0.122444 -0.0304825
0 -0.3418 0.00121055 -0.00313201 -1.01446e-05 -0.0496208 -9.89022e-05 0.000111228 -0.00313177 -1.06252e-05 0 -0.12251 -0.0318466
0 -0.292972 0.00121509 -0.00314674 -9.18082e-06 -0.0498069 -8.70385e-05 0.000113021 -0.0031465 -9.66259e-06 0 -0.122568 -0.0330801
0 -0.244144 0.00121905 -0.00315994 -8.21455e-06 -0.0499692 -7.52444e-05 0.000114746 -0.0031597 -8.69758e-06 0 -0.122618 -0.0342009
0 -0.195315 0.00122244 -0.0031716 -7.24561e-06 -0.050108 -6.35142e-05 0.00011641 -0.00317136 -7.72999e-06 0 -0.122665 -0.0352327
0 -0.146487 0.00122525 -0.00318172 -6.2738e-06 -0.0502235 -5.1842e-05 0.000118018 -0.00318148 -6.75962e-06 0 -0.122706 -0.0361964
0 -0.0976593 0.0012275 -0.00319029 -5.29891e-06 -0.0503156 -4.02206e-05 0.000119572 -0.00319005 -5.78628e-06 0 -0.122743 -0.0370889
0 -0.0488312 0.00122918 -0.00319732 -4.32068e-06 -0.0503845 -2.86424e-05 0.000121077 -0.00319708 -4.80973e-06 0 -0.122777 -0.0379187
0 -3.125e-06 0.0012303 -0.0032028 -3.33885e-06 -0.0504303 -1.7099e-05 0.000122536 -0.00320255 -3.82971e-06 0 -0.122806 -0.0386863
0 0.048825 0.00123085 -0.00320672 -2.35314e-06 -0.0504531 -5.58143e-06 0.000123949 -0.00320647 -2.84596e-06 0 -0.122833 -0.0394106
0 0.097653 0.00123084 -0.00320908 -1.36325e-06 -0.0504528 5.9199e-06 0.000125317 -0.00320883 -1.85818e-06 0 -0.122856 -0.0400871
0 0.146481 0.00123027 -0.00320987 -3.68843e-07 -0.0504295 1.7415e-05 0.000126642 -0.00320963 -8.66044e-07 0 -0.122877 -0.0407227
0 0.195309 0.00122914 -0.0032091 6.30416e-07 -0.0503832 2.89143e-05 0.000127921 -0.00320885 1.30771e-07 0 -0.122895 -0.0413353
0 0.244137 0.00122745 -0.00320674 1.63489e-06 -0.050314 4.04286e-05 0.000129152 -0.0032065 1.13262e-06 0 -0.122911 -0.0419129
0 0.292965 0.00122519 -0.0032028 2.64494e-06 -0.0502216 5.19689e-05 0.000130334 -0.00320256 2.13986e-06 0 -0.122925 -0.0424647
0 0.341793 0.00122237 -0.00319727 3.66095e-06 -0.0501062 6.35463e-05 0.000131464 -0.00319702 3.15287e-06 0 -0.122937 -0.0430055
0 0.390621 0.00121899 -0.00319013 4.68331e-06 -0.0499675 7.51721e-05 0.000132538 -0.00318988 4.17204e-06 0 -0.122947 -0.0435219
0 0.43945 0.00121503 -0.00318138 5.7124e-06 -0.0498056 8.68574e-05 0.00013355 -0.00318113 5.19775e-06 0 -0.122956 -0.0440364
0 0.488278 0.0012105 -0.003171 6.74861e-06 -0.0496202 9.86132e-05 0.000134496 -0.00317076 6.23038e-06 0 -0.122962 -0.0445192
0 0.537106 0.0012054 -0.00315899 7.79233e-06 -0.0494112 0.00011045 0.000135371 -0.00315875 7.27033e-06 0 -0.122967 -0.0449871
0 0.585934 0.00119972 -0.00314534 8.84392e-06 -0.0491784 0.000122379 0.000136168 -0.00314509 8.31797e-06 0 -0.122971 -0.0454491
0 0.634762 0.00119345 -0.00313003 9.90375e-06 -0.0489217 0.000134409 0.00013688 -0.00312978 9.37366e-06 0 -0.122972 -0.0458846
0 0.68359 0.00118659 -0.00311305 1.09721e-05 -0.0486408 0.00014655 0.000137502 -0.0031128 1.04378e-05 0 -0.122973 -0.0463258
0 0.732418 0.00117914 -0.00309438 1.20494e-05 -0.0483356 0.00015881 0.000138025 -0.00309413 1.15106e-05 0 -0.122972 -0.0467367
0 0.781246 0.00117108 -0.00307401 1.31358e-05 -0.0480056 0.000171196 0.000138444 -0.00307377 1.25924e-05 0 -0.122969 -0.0471283
0 0.830074 0.00116242 -0.00305194 1.42316e-05 -0.0476508 0.000183714 0.000138751 -0.00305169 1.36835e-05 0 -0.122965 -0.0475049
0 0.878902 0.00115314 -0.00302813 1.53369e-05 -0.0472708 0.000196371 0.000138939 -0.00302788 1.4784e-05 0 -0.12296 -0.0478629
0 0.92773 0.00114324 -0.00300258 1.64518e-05 -0.0468653 0.000209169 0.000139003 -0.00300233 1.58941e-05 0 -0.122953 -0.0482126
0 0.976558 0.00113272 -0.00297527 1.75765e-05 -0.046434 0.000222114 0.000138935 -0.00297502 1.70139e-05 0 -0.122945 -0.0482208
0 1.02539 0.00112155 -0.00294619 1.8711e-05 -0.0459768 0.000235206 0.000138731 -0.00294594 1.81435e-05 0 -0.122937 -0.0482274
0 1.07421 0.00110975 -0.00291531 1.9855e-05 -0.0454931 0.000248448 0.000138384 -0.00291507 1.92827e-05 0 -0.122929 -0.0482328
0 1.12304 0.00109729 -0.00288263 2.10085e-05 -0.0449829 0.000261839 0.000137892 -0.00288239 2.04315e-05 0 -0.12292 -0.0482374
0 1.17187 0.00108418 -0.00284813 2.21712e-05 -0.0444457 0.00027538 0.000137249 -0.00284789 2.15896e-05 0 -0.122912 -0.048241
0 1.2207 0.0010704 -0.0028118 2.33428e-05 -0.0438812 0.000289068 0.000136452 -0.00281155 2.27568e-05 0 -0.122904 -0.0482439
0 1.26953 0.00105595 -0.00277361 2.45227e-05 -0.0432892 0.000302902 0.000135497 -0.00277337 2.39325e-05 0 -0.122896 -0.0482463
0 1.31835 0.00104082 -0.00273357 2.57104e-05 -0.0426693 0.000316879 0.000134383 -0.00273332 2.51163e-05 0 -0.122888 -0.0482488
0 1.36718 0.001025 -0.00269164 2.69051e-05 -0.0420213 0.000330992 0.000133107 -0.0026914 2.63075e-05 0 -0.12288 -0.0482511
0 1.41601 0.00100849 -0.00264783 2.81061e-05 -0.041345 0.000345237 0.000131667 -0.00264759 2.75054e-05 0 -0.122872 -0.0482531
0 1.46484 0.000991288 -0.00260213 2.93124e-05 -0.0406399 0.000359604 0.000130062 -0.00260189 2.8709e-05 0 -0.122864 -0.0482546
0 1.51367 0.000973377 -0.00255452 3.05228e-05 -0.039906 0.000374086 0.000128292 -0.00255428 2.99174e-05 0 -0.122856 -0.0482557
0 1.5625 0.000954756 -0.002505 3.17361e-05 -0.039143 0.000388668 0.000126358 -0.00250476 3.11293e-05 0 -0.122849 -0.0482566
0 1.61132 0.000935421 -0.00245356 3.29509e-05 -0.0383507 0.000403338 0.00012426 -0.00245333 3.23434e-05 0 -0.122841 -0.0482572
0 1.66015 0.000915367 -0.00240021 3.41657e-05 -0.0375289 0.000418078 0.000122001 -0.00239998 3.35582e-05 0 -0.122834 -0.0482575
0 1.70898 0.000894593 -0.00234494 3.53787e-05 -0.0366776 0.000432868 0.000119585 -0.00234471 3.47721e-05 0 -0.122826 -0.0482576
0 1.75781 0.000873095 -0.00228775 3.65881e-05 -0.0357965 0.000447689 0.000117016 -0.00228753 3.59834e-05 0 -0.122819 -0.0482573
0 1.80664 0.000850873 -0.00222866 3.77918e-05 -0.0348858 0.000462516 0.0001143 -0.00222844 3.719e-05 0 -0.122812 -0.0482571
0 1.85546 0.000827927 -0.00216767 3.89879e-05 -0.0339453 0.000477326 0.000111445 -0.00216746 3.83899e-05 0 -0.122805 -0.0482565
0 1.90429 0.000804259 -0.0021048 4.01738e-05 -0.0329752 0.000492095 0.000108458 -0.00210459 3.95809e-05 0 -0.122798 -0.0482559
0 1.95312 0.000779871 -0.00204006 4.13474e-05 -0.0319756 0.000506794 0.000105347 -0.00203985 4.07608e-05 0 -0.122792 -0.0482552
0 2.00195 0.000754768 -0.00197347 4.2506e-05 -0.0309465 0.000521394 0.000102123 -0.00197327 4.19269e-05 0 -0.122785 -0.0482545
0 2.05078 0.000728954 -0.00190506 4.3647e-05 -0.0298884 0.000535857 9.87943e-05 -0.00190486 4.30767e-05 0 -0.122779 -0.0482539
0 2.0996 0.000702438 -0.00183485 4.47675e-05 -0.0288014 0.000550145 9.53744e-05 -0.00183466 4.42076e-05 0 -0.122773 -0.0482535
0 2.14843 0.000675229 -0.00176289 4.58649e-05 -0.0276859 0.000564216 9.1877e-05 -0.0017627 4.53166e-05 0 -0.122768 -0.0482532
0 2.19726 0.000647339 -0.0016892 4.69361e-05 -0.0265425 0.000578033 8.83174e-05 -0.00168902 4.64009e-05 0 -0.122762 -0.0482529
0 2.24609 0.00061878 -0.00161384 4.79783e-05 -0.0253717 0.00059156 8.47112e-05 -0.00161367 4.74577e-05 0 -0.122757 -0.0482529
0 2.29492 0.000589569 -0.00153684 4.89886e-05 -0.0241741 0.000604763 8.10725e-05 -0.00153668 4.8484e-05 0 -0.122752 -0.0482527
0 2.34374 0.000559721 -0.00145827 4.9964e-05 -0.0229503 0.000617607 7.74135e-05 -0.00145811 4.94769e-05 0 -0.122747 -0.0482528
0 2.39257 0.000529256 -0.00137817 5.09017e-05 -0.0217012 0.000630048 7.37445e-05 -0.00137802 5.04335e-05 0 -0.122743 -0.0482527
0 2.4414 0.000498193 -0.00129661 5.17987e-05 -0.0204276 0.000642035 7.00746e-05 -0.00129647 5.1351e-05 0 -0.122739 -0.0482527
0 2.49023 0.000466557 -0.00121366 5.26521e-05 -0.0191304 0.000653512 6.64145e-05 -0.00121353 5.22262e-05 0 -0.122735 -0.0482527
0 2.53906 0.000434374 -0.00112938 5.3459e-05 -0.0178108 0.000664438 6.27763e-05 -0.00112926 5.30565e-05 0 -0.122731 -0.0482527
0 2.58788 0.000401671 -0.00104386 5.42168e-05 -0.0164699 0.000674779 5.91656e-05 -0.00104375 5.38389e-05 0 -0.122727 -0.0482527
0 2.63671 0.000368477 -0.000957172 5.49228e-05 -0.0151088 0.000684475 5.55801e-05 -0.000957068 5.45709e-05 0 -0.122724 -0.0482527
0 2.68554 0.000334827 -0.000869402 5.55739e-05 -0.0137291 0.000693426 5.20292e-05 -0.000869307 5.52496e-05 0 -0.122721 -0.0482527
0 2.73437 0.00030076 -0.000780639 5.61681e-05 -0.0123322 0.000701635 4.85398e-05 -0.000780554 5.58721e-05 0 -0.122719 -0.0482527
0 2.7832 0.000266308 -0.000690976 5.67013e-05 -0.0109196 0.000709005 4.51407e-05 -0.000690901 5.64363e-05 0 -0.122716 -0.0482527
0 2.83203 0.000231521 -0.000600518 5.71824e-05 -0.00949305 0.000715692 4.18029e-05 -0.000600453 5.69424e-05 0 -0.122714 -0.0482527
0 2.88085 0.000196417 -0.000509327 5.75773e-05 -0.008054 0.000721244 3.86469e-05 -0.00050927 5.73829e-05 0 -0.122713 -0.0482526
0 2.92968 0.000161087 -0.000417599 5.79629e-05 -0.00660456 0.000726439 3.53997e-05 -0.000417557 5.77682e-05 0 -0.122711 -0.0482526
0 2.97851 0.000125475 -0.000325248 5.81842e-05 -0.00514613 0.000729713 3.23818e-05 -0.000325205 5.80817e-05 0 -0.12271 -0.0482525
0 3.02734 8.98262e-05 -0.000232786 5.84581e-05 -0.00368158 0.000733279 3.03126e-05 -0.000232772 5.8312e-05 0 -0.122709 -0.0482525
0 3.07617 5.3866e-05 -0.000140649 5.8575e-05 -0.00221084 0.000735172 2.76516e-05 -0.00014062 5.85311e-05 0 -0.122709 -0.0482525
0 3.12499 1.80321e-05 -5.8854e-05 5.86601e-05 -0.000737782 0.000736237 2.67995e-05 -5.88592e-05 5.86057e-05 0 -0.122709 -0.0482525

0.0488281 -3.125 1.6671e-05 -5.16073e-05 -5.15602e-05 -0.000681134 -0.000680061 2.04383e-05 -5.16184e-05 -5.15783e-05 0 -0.119493 -0.0618016
0.0488281 -3.07617 1.6671e-05 -5.16073e-05 -5.15602e-05 -0.000681134 -0.000680061 2.04383e-05 -5.16184e-05 -5.15783e-05 0 -0.119493 -0.0618016
0.0488281 -3.02734 4.97412e-05 -0.000125253 -5.14065e-05 -0.00203921 -0.000677343 7.80343e-06 -0.000125241 -5.14741e-05 0 -0.119071 -0.0619704
0.0488281 -2.97852 8.28178e-05 -0.000207397 -5.13339e-05 -0.00339504 -0.000676702 -2.9369e-06 -0.000207378 -5.13727e-05 0 -0.118612 -0.0620999
0.0488281 -2.92969 0.000115825 -0.000289998 -5.11767e-05 -0.00474847 -0.000675201 -1.15166e-05 -0.000289971 -5.12556e-05 0 -0.11812 -0.062186
0.0488281 -2.88086 0.000148755 -0.000372387 -5.0995e-05 -0.00609819 -0.000672909 -1.86278e-05 -0.000372354 -5.10881e-05 0 -0.11762 -0.0622189
0.0488281 -2.83203 0.000181539 -0.000454427 -5.07645e-05 -0.00744221 -0.000669684 -2.44948e-05 -0.000454386 -5.08805e-05 0 -0.117073 -0.0621896
0.0488281 -2.7832 0.000214154 -0.000536042 -5.04898e-05 -0.00877935 -0.0006659 -2.92692e-05 -0.000535993 -5.06282e-05 0 -0.116489 -0.0620891
0.0488281 -2.73438 0.000246569 -0.000617159 -5.01708e-05 -0.0101083 -0.000661475 -3.3064e-05 -0.000617102 -5.03313e-05 0 -0.115885 -0.0619094
0.0488281 -2.68555 0.000278751 -0.000697706 -4.98088e-05 -0.0114277 -0.000656422 -3.59615e-05 -0.000697641 -4.99908e-05 0 -0.115259 -0.0616351
0.0488281 -2.63672 0.000310672 -0.000777614 -4.94052e-05 -0.0127364 -0.000650748 -3.80318e-05 -0.00077754 -4.9608e-05 0 -0.114605 -0.0612528
0.0488281 -2.58789 0.000342301 -0.000856815 -4.89616e-05 -0.0140331 -0.000644467 -3.93371e-05 -0.000856734 -4.91843e-05 0 -0.11397 -0.0607538
0.0488281 -2.53906 0.000373608 -0.000935245 -4.84796e-05 -0.0153166 -0.000637599 -3.99339e-05 -0.000935156 -4.87215e-05 0 -0.113346 -0.0601196
0.0488281 -2.49024 0.000404567 -0.00101284 -4.7961e-05 -0.0165858 -0.000630168 -3.98748e-05 -0.00101275 -4.82212e-05 0 -0.112738 -0.0593498
0.0488281 -2.44141 0.000435148 -0.00108955 -4.74076e-05 -0.0178395 -0.000622198 -3.92094e-05 -0.00108944 -4.76851e-05 0 -0.112163 -0.0584194
0.0488281 -2.39258 0.000465328 -0.00116531 -4.6821e-05 -0.0190768 -0.000613716 -3.79848e-05 -0.0011652 -4.71151e-05 0 -0.11165 -0.0573222
0.0488281 -2.34375 0.000495081 -0.00124006 -4.62033e-05 -0.0202965 -0.000604748 -3.62465e-05 -0.00123995 -4.65129e-05 0 -0.111206 -0.0560138
0.0488281 -2.29492 0.000524385 -0.00131377 -4.55563e-05 -0.0214978 -0.000595322 -3.40384e-05 -0.00131365 -4.58805e-05 0 -0.110841 -0.0544691
0.0488281 -2.24609 0.000553218 -0.00138639 -4.48818e-05 -0.0226797 -0.000585468 -3.14033e-05 -0.00138626 -4.52197e-05 0 -0.110578 -0.0526661
0.0488281 -2.19727 0.00058156 -0.00145786 -4.41818e-05 -0.0238415 -0.000575214 -2.8383e-05 -0.00145773 -4.45324e-05 0 -0.110414 -0.0504793
0.0488281 -2.14844 0.000609392 -0.00152816 -4.3458e-05 -0.0249824 -0.000564588 -2.50182e-05 -0.00152801 -4.38205e-05 0 -0.110357 -0.047848
0.0488281 -2.09961 0.000636696 -0.00159724 -4.27123e-05 -0.0261016 -0.000553621 -2.13486e-05 -0.00159709 -4.30857e-05 0 -0.110413 -0.0446314
0.0488281 -2.05078 0.000663456 -0.00166506 -4.19465e-05 -0.0271986 -0.000542339 -1.74128e-05 -0.00166491 -4.23299e-05 0 -0.110576 -0.0408281
0.0488281 -2.00195 0.000689658 -0.00173161 -4.11622e-05 -0.0282726 -0.000530772 -1.3248e-05 -0.00173146 -4.15548e-05 0 -0.110839 -0.0364541
0.0488281 -1.95313 0.000715289 -0.00179685 -4.0361e-05 -0.0293232 -0.000518945 -8.89019e-06 -0.00179669 -4.0762e-05 0 -0.111201 -0.0311532
0.0488281 -1.9043 0.000740337 -0.00186076 -3.95445e-05 -0.0303499 -0.000506886 -4.3739e-06 -0.00186059 -3.99531e-05 0 -0.11164 -0.0245957
0.0488281 -1.85547 0.00076479 -0.0019233 -3.87142e-05 -0.0313521 -0.00049462 2.67983e-07 -0.00192313 -3.91297e-05 0 -0.112146 -0.0152236
0.0488281 -1.80664 0.000788639 -0.00198447 -3.78713e-05 -0.0323297 -0.00048217 5.00422e-06 -0.00198429 -3.8293e-05 0 -0.112721 0.00167972
0.0488281 -1.75781 0.000811877 -0.00204424 -3.70171e-05 -0.0332821 -0.000469562 9.80537e-06 -0.00204406 -3.74444e-05 0 -0.113316 0.0280271
0.0488281 -1.70899 0.000834495 -0.0021026 -3.61527e-05 -0.0342091 -0.000456816 1.46438e-05 -0.00210241 -3.65851e-05 0 -0.113927 0.0343577
0.0488281 -1.66016 0.000856488 -0.00215952 -3.52793e-05 -0.0351105 -0.000443953 1.94939e-05 -0.00215934 -3.57162e-05 0 -0.114557 0.0371919
0.0488281 -1.61133 0.00087785 -0.00221501 -3.43978e-05 -0.035986 -0.000430993 2.43318e-05 -0.00221482 -3.48387e-05 0 -0.115195 0.0387938
0.0488281 -1.5625 0.000898577 -0.00226904 -3.35091e-05 -0.0368355 -0.000417954 2.91358e-05 -0.00226885 -3.39536e-05 0 -0.115804 0.0397627
0.0488281 -1.51367 0.000918666 -0.00232161 -3.26138e-05 -0.0376588 -0.000404854 3.3886e-05 -0.00232141 -3.30615e-05 0 -0.116397 0.0403001
0.0488281 -1.46485 0.000938113 -0.0023727 -3.17128e-05 -0.0384559 -0.000391707 3.85648e-05 -0.0023725 -3.21634e-05 0 -0.116961 0.0405283
0.0488281 -1.41602 0.000956918 -0.00242232 -3.08066e-05 -0.0392266 -0.00037853 4.31562e-05 -0.00242212 -3.12597e-05 0 -0.117489 0.0405112
0.0488281 -1.36719 0.000975079 -0.00247045 -2.98958e-05 -0.0399709 -0.000365335 4.76464e-05 -0.00247025 -3.03512e-05 0 -0.117978 0.0402831
0.0488281 -1.31836 0.000992596 -0.00251709 -2.89808e-05 -0.0406887 -0.000352136 5.20233e-05 -0.00251688 -2.94383e-05 0 -0.118449 0.0398609
0.0488281 -1.26953 0.00100947 -0.00256223 -2.8062e-05 -0.0413802 -0.000338943 5.6277e-05 -0.00256202 -2.85214e-05 0 -0.11889 0.0392405
