# 1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux 13:predicted_uy
0.24414 -0.781252 0.0300822 -0.00211837 -9.52854e-05 -0.140401 -0.00542697 -0.23466 -0.00211632 -9.77871e-05 0 -0.111719 0.028556
0.24414 -0.732424 0.0303401 -0.00213903 -9.02522e-05 -0.141584 -0.00513964 -0.236131 -0.00213697 -9.2765e-05 0 -0.112017 0.0249449
0.24414 -0.683596 0.0305841 -0.00215857 -8.51973e-05 -0.142704 -0.00485573 -0.237471 -0.00215649 -8.77211e-05 0 -0.112281 0.01942
0.24414 -0.634768 0.0308143 -0.00217699 -8.01208e-05 -0.143761 -0.00457504 -0.238681 -0.0021749 -8.26557e-05 0 -0.112514 0.00955261
0.24414 -0.58594 0.0310309 -0.00219428 -7.50229e-05 -0.144755 -0.00429736 -0.239762 -0.00219217 -7.75687e-05 0 -0.112725 0.000910581
0.24414 -0.537112 0.0312339 -0.00221044 -6.99038e-05 -0.145689 -0.00402248 -0.240716 -0.00220831 -7.24604e-05 0 -0.112918 -0.00462803
0.24414 -0.488284 0.0314237 -0.00222546 -6.47637e-05 -0.146562 -0.00375017 -0.241544 -0.00222332 -6.73311e-05 0 -0.11309 -0.00867462
0.24414 -0.439456 0.0316002 -0.00223933 -5.9603e-05 -0.147374 -0.00348019 -0.242246 -0.00223718 -6.2181e-05 0 -0.113248 -0.0121795
0.24414 -0.390628 0.0317635 -0.00225206 -5.44221e-05 -0.148128 -0.0032123 -0.242824 -0.00224989 -5.70104e-05 0 -0.11339 -0.0151046
0.24414 -0.3418 0.0319139 -0.00226364 -4.92212e-05 -0.148823 -0.00294625 -0.243279 -0.00226145 -5.18198e-05 0 -0.113519 -0.0175268
0.24414 -0.292972 0.0320513 -0.00227407 -4.40008e-05 -0.149459 -0.00268176 -0.243611 -0.00227186 -4.66095e-05 0 -0.113637 -0.0195779
0.24414 -0.244144 0.0321758 -0.00228333 -3.87612e-05 -0.150037 -0.00241855 -0.243824 -0.0022811 -4.13798e-05 0 -0.113745 -0.0214049
0.24414 -0.195315 0.0322874 -0.00229143 -3.35029e-05 -0.150557 -0.00215634 -0.243916 -0.00228918 -3.61312e-05 0 -0.113841 -0.0230343
0.24414 -0.146487 0.0323863 -0.00229836 -2.82261e-05 -0.151019 -0.0018948 -0.243889 -0.00229609 -3.08639e-05 0 -0.113929 -0.0245443
0.24414 -0.0976593 0.0324725 -0.00230412 -2.29312e-05 -0.151424 -0.00163362 -0.243745 -0.00230183 -2.55784e-05 0 -0.114007 -0.0259405
0.24414 -0.0488312 0.0325459 -0.00230871 -1.76184e-05 -0.151772 -0.00137246 -0.243485 -0.00230639 -2.0275e-05 0 -0.114076 -0.0272121
0.24414 -3.125e-06 0.0326065 -0.00231211 -1.22881e-05 -0.152062 -0.00111098 -0.243108 -0.00230977 -1.49538e-05 0 -0.114137 -0.028371
0.24414 0.048825 0.0326544 -0.00231433 -6.94039e-06 -0.152295 -0.000848843 -0.242617 -0.00231197 -9.61516e-06 0 -0.114194 -0.0294389
0.24414 0.097653 0.0326894 -0.00231537 -1.57549e-06 -0.15247 -0.000585685 -0.242012 -0.00231298 -4.25924e-06 0 -0.114244 -0.0304361
0.24414 0.146481 0.0327116 -0.00231521 3.80654e-06 -0.152587 -0.000321152 -0.241293 -0.00231279 1.11383e-06 0 -0.114289 -0.0313584
0.24414 0.195309 0.0327208 -0.00231385 9.20566e-06 -0.152646 -5.48788e-05 -0.240463 -0.00231141 6.50401e-06 0 -0.11433 -0.0322181
0.24414 0.244137 0.0327169 -0.0023113 1.4622e-05 -0.152645 0.00021351 -0.239521 -0.00230883 1.19113e-05 0 -0.114367 -0.0330112
0.24414 0.292965 0.0326999 -0.00230755 2.00556e-05 -0.152586 0.000484402 -0.238468 -0.00230505 1.73358e-05 0 -0.1144 -0.033764
0.24414 0.341793 0.0326696 -0.00230259 2.55069e-05 -0.152466 0.000758204 -0.237304 -0.00230006 2.27778e-05 0 -0.114429 -0.0344654
0.24414 0.390621 0.0326259 -0.00229641 3.09762e-05 -0.152286 0.00103534 -0.23603 -0.00229385 2.82377e-05 0 -0.114456 -0.0351288
0.24414 0.43945 0.0325685 -0.00228903 3.6464e-05 -0.152043 0.00131624 -0.234647 -0.00228644 3.37158e-05 0 -0.114479 -0.0357668
0.24414 0.488278 0.0324973 -0.00228042 4.19711e-05 -0.151739 0.00160135 -0.233154 -0.0022778 3.92127e-05 0 -0.1145 -0.0363704
0.24414 0.537106 0.0324121 -0.00227059 4.7498e-05 -0.15137 0.0018911 -0.231553 -0.00226794 4.47293e-05 0 -0.114518 -0.03695
0.24414 0.585934 0.0323127 -0.00225954 5.30454e-05 -0.150937 0.0021859 -0.229842 -0.00225685 5.0266e-05 0 -0.114534 -0.0375192
0.24414 0.634762 0.0321987 -0.00224724 5.86139e-05 -0.150438 0.00248609 -0.228022 -0.00224452 5.58236e-05 0 -0.114547 -0.0380655
0.24414 0.68359 0.0320699 -0.00223372 6.4204e-05 -0.149872 0.00279194 -0.226093 -0.00223096 6.14027e-05 0 -0.114559 -0.0386108
0.24414 0.732418 0.031926 -0.00221895 6.9816e-05 -0.149237 0.00310361 -0.224054 -0.00221615 6.70036e-05 0 -0.114569 -0.039123
0.24414 0.781246 0.0317668 -0.00220293 7.54497e-05 -0.148532 0.00342115 -0.221907 -0.0022001 7.26265e-05 0 -0.114577 -0.0396216
0.24414 0.830074 0.0315919 -0.00218565 8.11049e-05 -0.147756 0.00374448 -0.219649 -0.00218279 7.82711e-05 0 -0.114583 -0.040115
0.24414 0.878902 0.0314011 -0.00216712 8.67806e-05 -0.146908 0.0040734 -0.217281 -0.00216422 8.39368e-05 0 -0.114587 -0.0405806
0.24414 0.92773 0.0311941 -0.00214733 9.24759e-05 -0.145985 0.00440764 -0.214801 -0.00214439 8.96226e-05 0 -0.114589 -0.0410529
0.24414 0.976558 0.0309707 -0.00212627 9.81892e-05 -0.144987 0.00474686 -0.21221 -0.00212329 9.53273e-05 0 -0.11459 -0.0414952
0.24414 1.02539 0.0307306 -0.00210393 0.000103919 -0.143913 0.00509077 -0.209505 -0.00210092 0.000101049 0 -0.114589 -0.041917
0.24414 1.07421 0.0304735 -0.00208032 0.000109662 -0.142761 0.00543911 -0.206687 -0.00207728 0.000106786 0 -0.114587 -0.042323
0.24414 1.12304 0.0301994 -0.00205543 0.000115418 -0.141529 0.00579177 -0.203753 -0.00205235 0.000112536 0 -0.114582 -0.0427092
0.24414 1.17187 0.0299079 -0.00202925 0.000121184 -0.140217 0.00614884 -0.200703 -0.00202615 0.000118296 0 -0.114577 -0.043087
0.24414 1.2207 0.0295989 -0.00200179 0.000126958 -0.138822 0.00651061 -0.197534 -0.00199865 0.000124066 0 -0.114569 -0.0430958
0.24414 1.26953 0.0292721 -0.00197304 0.000132737 -0.137344 0.0068776 -0.194247 -0.00196987 0.000129841 0 -0.114561 -0.0431029
0.24414 1.31835 0.0289273 -0.001943 0.00013852 -0.135779 0.00725056 -0.190839 -0.00193981 0.000135621 0 -0.114554 -0.0431088
0.24414 1.36718 0.0285641 -0.00191166 0.000144303 -0.134128 0.00763037 -0.187311 -0.00190844 0.000141403 0 -0.114546 -0.0431138
0.24414 1.41601 0.0281821 -0.00187903 0.000150086 -0.132386 0.00801802 -0.183661 -0.00187579 0.000147185 0 -0.114539 -0.0431178
0.24414 1.46484 0.0277811 -0.0018451 0.000155863 -0.130552 0.00841447 -0.179888 -0.00184185 0.000152964 0 -0.114531 -0.0431208
0.24414 1.51367 0.0273604 -0.00180988 0.000161633 -0.128624 0.00882053 -0.175993 -0.00180661 0.000158737 0 -0.114524 -0.0431235
0.24414 1.5625 0.0269197 -0.00177336 0.000167389 -0.126598 0.00923681 -0.171975 -0.00177009 0.0001645 0 -0.114517 -0.0431262
0.24414 1.61132 0.0264584 -0.00173555 0.000173127 -0.124472 0.00966359 -0.167835 -0.00173228 0.000170246 0 -0.114509 -0.0431287
0.24414 1.66015 0.025976 -0.00169645 0.000178838 -0.122243 0.0101008 -0.163572 -0.00169318 0.000175971 0 -0.114502 -0.0431309
0.24414 1.70898 0.025472 -0.00165607 0.000184516 -0.119909 0.0105482 -0.159186 -0.00165281 0.000181666 0 -0.114495 -0.0431325
0.24414 1.75781 0.0249459 -0.00161441 0.000190151 -0.117466 0.0110056 -0.154679 -0.00161117 0.000187322 0 -0.114487 -0.0431337
0.24414 1.80664 0.0243972 -0.00157149 0.000195736 -0.114913 0.0114729 -0.150051 -0.00156827 0.000192932 0 -0.11448 -0.0431348
0.24414 1.85546 0.0238255 -0.00152731 0.000201263 -0.112245 0.0119506 -0.145302 -0.00152412 0.000198488 0 -0.114473 -0.0431355
0.24414 1.90429 0.0232302 -0.00148189 0.000206725 -0.109461 0.0124391 -0.140434 -0.00147874 0.000203982 0 -0.114467 -0.0431358
0.24414 1.95312 0.0226107 -0.00143524 0.000212113 -0.106559 0.0129387 -0.13545 -0.00143213 0.000209407 0 -0.11446 -0.0431359
0.24414 2.00195 0.0219666 -0.00138738 0.000217416 -0.103535 0.0134487 -0.130352 -0.00138432 0.000214754 0 -0.114454 -0.0431357
0.24414 2.05078 0.0212974 -0.00133833 0.000222622 -0.100388 0.0139671 -0.125143 -0.00133533 0.000220011 0 -0.114447 -0.0431354
0.24414 2.0996 0.0206026 -0.00128811 0.000227715 -0.0971167 0.0144911 -0.119829 -0.00128518 0.000225164 0 -0.114441 -0.0431348
0.24414 2.14843 0.0198822 -0.00123674 0.00023268 -0.0937186 0.0150178 -0.114412 -0.00123389 0.000230196 0 -0.114435 -0.0431342
0.24414 2.19726 0.019136 -0.00118426 0.000237504 -0.0901932 0.0155457 -0.108898 -0.00118149 0.000235091 0 -0.11443 -0.0431335
0.24414 2.24609 0.0183641 -0.00113069 0.000242178 -0.0865398 0.0160748 -0.103292 -0.00112802 0.00023984 0 -0.114425 -0.0431328
0.24414 2.29492 0.0175662 -0.00107608 0.000246697 -0.0827585 0.0166061 -0.0975999 -0.0010735 0.000244434 0 -0.114419 -0.0431322
0.24414 2.34374 0.0167424 -0.00102044 0.000251054 -0.0788497 0.0171403 -0.0918279 -0.00101798 0.000248872 0 -0.114415 -0.0431317
0.24414 2.39257 0.0158924 -0.00096383 0.000255244 -0.0748148 0.0176762 -0.0859831 -0.000961487 0.000253149 0 -0.11441 -0.0431314
0.24414 2.4414 0.0150162 -0.000906282 0.00025925 -0.0706558 0.0182092 -0.0800722 -0.000904066 0.000257254 0 -0.114406 -0.0431312
0.24414 2.49023 0.0141141 -0.000847844 0.000263056 -0.0663756 0.018733 -0.0741007 -0.00084576 0.000261167 0 -0.114401 -0.0431312
0.24414 2.53906 0.0131868 -0.00078856 0.000266647 -0.061978 0.0192434 -0.068074 -0.000786616 0.000264866 0 -0.114398 -0.0431311
0.24414 2.58788 0.0122349 -0.000728485 0.000270018 -0.0574685 0.0197392 -0.0620006 -0.000726684 0.000268349 0 -0.114394 -0.0431311
0.24414 2.63671 0.0112592 -0.000667673 0.000273152 -0.0528547 0.0202141 -0.0558968 -0.000666022 0.000271614 0 -0.114391 -0.0431311
0.24414 2.68554 0.0102609 -0.000606181 0.000276022 -0.0481422 0.0206565 -0.0497859 -0.000604684 0.000274628 0 -0.114388 -0.0431311
0.24414 2.73437 0.00924192 -0.00054406 0.000278619 -0.0433355 0.0210631 -0.0436945 -0.000542718 0.000277357 0 -0.114385 -0.0431312
0.24414 2.7832 0.00820393 -0.000481372 0.000280958 -0.0384424 0.0214403 -0.0376438 -0.000480187 0.000279816 0 -0.114383 -0.0431312
0.24414 2.83203 0.00714813 -0.000418189 0.00028305 -0.0334753 0.0217879 -0.0316517 -0.000417162 0.000282041 0 -0.114381 -0.0431313
0.24414 2.88085 0.0060762 -0.000354587 0.000284846 -0.0284442 0.0220902 -0.0257456 -0.000353724 0.000284009 0 -0.114379 -0.0431313
0.24414 2.92968 0.00499089 -0.000290589 0.000286356 -0.02335 0.0223445 -0.0199603 -0.00028988 0.000285644 0 -0.114378 -0.0431313
0.24414 2.97851 0.00389412 -0.000226334 0.000287554 -0.0182126 0.022553 -0.0143403 -0.000225789 0.000287012 0 -0.114377 -0.0431314
0.24414 3.02734 0.00278845 -0.000161798 0.000288469 -0.0130302 0.0227195 -0.00890847 -0.000161406 0.000288046 0 -0.114376 -0.0431314
0.24414 3.07617 0.00167541 -9.72082e-05 0.000289036 -0.0078283 0.022831 -0.00364821 -9.6977e-05 0.000288838 0 -0.114375 -0.0431314
0.24414 3.12499 0.000558858 -3.43709e-05 0.000289419 -0.00260833 0.0228789 0.00151777 -3.42862e-05 0.00028928 0 -0.114375 -0.0431314

0.292968 -3.125 0.000558326 -3.16307e-05 -0.000331586 -0.00217804 -0.0228573 0.00120602 -3.15659e-05 -0.000331637 0 -0.112271 -0.0566201
0.292968 -3.07617 0.000558326 -3.16307e-05 -0.000331586 -0.00217804 -0.0228573 0.00120602 -3.15659e-05 -0.000331637 0 -0.112271 -0.0566201
0.292968 -3.02734 0.00167383 -9.08975e-05 -0.000331032 -0.00653777 -0.0228107 -0.00807762 -9.07032e-05 -0.00033136 0 -0.111952 -0.0569352
0.292968 -2.97852 0.00278594 -0.000151422 -0.000330177 -0.0108939 -0.0227297 -0.0175747 -0.000151098 -0.000330629 0 -0.111604 -0.0572304
0.292968 -2.92969 0.00389353 -0.000211767 -0.000328912 -0.0152382 -0.0226347 -0.027233 -0.000211318 -0.00032955 0 -0.111223 -0.0575105
0.292968 -2.88086 0.00499635 -0.000271871 -0.000327367 -0.0195661 -0.0225272 -0.0369735 -0.000271296 -0.000328161 0 -0.110816 -0.057768
0.292968 -2.83203 0.00609345 -0.000331673 -0.000325541 -0.0238722 -0.0223987 -0.0467242 -0.000330972 -0.000326479 0 -0.110382 -0.0579908
0.292968 -2.7832 0.00718373 -0.000391112 -0.000323439 -0.0281508 -0.0222475 -0.0564293 -0.000390287 -0.000324515 0 -0.109894 -0.0581781
0.292968 -2.73438 0.00826606 -0.000450135 -0.00032107 -0.0323961 -0.022073 -0.0660483 -0.000449189 -0.00032228 0 -0.109363 -0.0583219
0.292968 -2.68555 0.0093393 -0.00050869 -0.000318444 -0.0366028 -0.021875 -0.0755511 -0.000507627 -0.000319783 0 -0.108794 -0.0584177
0.292968 -2.63672 0.0104023 -0.000566729 -0.000315568 -0.0407656 -0.0216532 -0.0849148 -0.000565552 -0.000317031 0 -0.108216 -0.0584543
0.292968 -2.58789 0.0114539 -0.000624204 -0.000312453 -0.0448795 -0.0214081 -0.0941215 -0.000622918 -0.000314035 0 -0.107584 -0.058422
0.292968 -2.53906 0.0124929 -0.000681071 -0.000309108 -0.0489395 -0.0211401 -0.103157 -0.000679683 -0.000310805 0 -0.10691 -0.0583109
0.292968 -2.49024 0.0135183 -0.000737289 -0.000305546 -0.0529413 -0.0208498 -0.112011 -0.000735804 -0.000307351 0 -0.106213 -0.0581118
0.292968 -2.44141 0.014529 -0.000792819 -0.000301776 -0.0568805 -0.0205383 -0.120674 -0.000791242 -0.000303683 0 -0.10549 -0.0578081
0.292968 -2.39258 0.015524 -0.000847622 -0.00029781 -0.0607531 -0.0202066 -0.129139 -0.00084596 -0.000299814 0 -0.104737 -0.0573842
0.292968 -2.34375 0.0165023 -0.000901664 -0.000293661 -0.0645555 -0.0198563 -0.137402 -0.000899924 -0.000295755 0 -0.104006 -0.0568311
0.292968 -2.29492 0.0174631 -0.000954914 -0.00028934 -0.0682844 -0.0194887 -0.145459 -0.0009531 -0.000291519 0 -0.103289 -0.0561291
0.292968 -2.24609 0.0184055 -0.00100734 -0.00028486 -0.0719367 -0.0191055 -0.153307 -0.00100546 -0.000287116 0 -0.102589 -0.0552764
0.292968 -2.19727 0.0193289 -0.00105892 -0.000280232 -0.07551 -0.0187084 -0.160944 -0.00105698 -0.00028256 0 -0.101929 -0.054247
0.292968 -2.14844 0.0202325 -0.00110962 -0.000275468 -0.0790018 -0.0182989 -0.168369 -0.00110762 -0.000277862 0 -0.10134 -0.0530343
0.292968 -2.09961 0.0211159 -0.00115942 -0.000270579 -0.0824104 -0.017879 -0.175581 -0.00115738 -0.000273034 0 -0.100831 -0.0515922
0.292968 -2.05078 0.0219785 -0.00120831 -0.000265577 -0.0857341 -0.0174501 -0.18258 -0.00120622 -0.000268087 0 -0.100414 -0.0498954
0.292968 -2.00195 0.02282 -0.00125626 -0.000260471 -0.0889718 -0.0170141 -0.189366 -0.00125413 -0.000263031 0 -0.100114 -0.0479229
0.292968 -1.95313 0.0236401 -0.00130325 -0.000255273 -0.0921225 -0.0165724 -0.195939 -0.00130109 -0.000257877 0 -0.0999268 -0.0455418
0.292968 -1.9043 0.0244384 -0.00134928 -0.00024999 -0.0951857 -0.0161266 -0.202302 -0.00134709 -0.000252635 0 -0.0998639 -0.0426931
0.292968 -1.85547 0.0252149 -0.00139433 -0.000244632 -0.0981609 -0.015678 -0.208454 -0.00139211 -0.000247314 0 -0.0999299 -0.0392457
0.292968 -1.80664 0.0259695 -0.00143838 -0.000239207 -0.101048 -0.0152281 -0.214397 -0.00143614 -0.00024192 0 -0.100119 -0.0352428
0.292968 -1.75781 0.026702 -0.00148143 -0.00023372 -0.103848 -0.0147779 -0.220133 -0.00147917 -0.000236463 0 -0.100423 -0.0306947
0.292968 -1.70899 0.0274126 -0.00152347 -0.00022818 -0.10656 -0.0143285 -0.225664 -0.00152119 -0.000230949 0 -0.100841 -0.0252198
0.292968 -1.66016 0.0281013 -0.00156449 -0.00022259 -0.109185 -0.0138809 -0.230991 -0.0015622 -0.000225382 0 -0.101349 -0.0186333
0.292968 -1.61133 0.0287682 -0.00160448 -0.000216957 -0.111724 -0.013436 -0.236117 -0.00160218 -0.00021977 0 -0.101932 -0.00977299
0.292968 -1.5625 0.0294134 -0.00164345 -0.000211283 -0.114178 -0.0129945 -0.241044 -0.00164113 -0.000214116 0 -0.102598 0.00412087
0.292968 -1.51367 0.0300372 -0.00168137 -0.000205573 -0.116547 -0.012557 -0.245773 -0.00167904 -0.000208423 0 -0.103285 0.0244953
0.292968 -1.46485 0.0306397 -0.00171825 -0.00019983 -0.118833 -0.0121241 -0.250308 -0.00171591 -0.000202696 0 -0.103993 0.0309877
0.292968 -1.41602 0.0312212 -0.00175408 -0.000194055 -0.121038 -0.0116962 -0.25465 -0.00175173 -0.000196936 0 -0.104722 0.0339339
0.292968 -1.36719 0.0317819 -0.00178885 -0.00018825 -0.123161 -0.0112736 -0.258801 -0.0017865 -0.000191147 0 -0.105461 0.0355848
0.292968 -1.31836 0.0323221 -0.00182257 -0.000182418 -0.125205 -0.0108565 -0.262764 -0.00182022 -0.000185328 0 -0.106167 0.0365853
0.292968 -1.26953 0.0328421 -0.00185523 -0.000176558 -0.127171 -0.0104452 -0.266541 -0.00185287 -0.000179482 0 -0.106855 0.0371439
0.292968 -1.22071 0.0333421 -0.00188682 -0.000170672 -0.12906 -0.0100397 -0.270133 -0.00188445 -0.000173609 0 -0.10751 0.0373858
0.292968 -1.17188 0.0338225 -0.00191735 -0.00016476 -0.130873 -0.00964011 -0.273544 -0.00191496 -0.000167709 0 -0.108124 0.0373763
0.292968 -1.12305 0.0342836 -0.00194679 -0.000158821 -0.132612 -0.00924639 -0.276775 -0.0019444 -0.000161784 0 -0.108693 0.0371504
0.292968 -1.07422 0.0347255 -0.00197516 -0.000152857 -0.134278 -0.00885848 -0.279828 -0.00197276 -0.000155833 0 -0.109242 0.0367257
0.292968 -1.02539 0.0351486 -0.00200245 -0.000146867 -0.135873 -0.00847628 -0.282704 -0.00200004 -0.000149856 0 -0.109756 0.036098
0.292968 -0.976565 0.0355533 -0.00202865 -0.000140851 -0.137397 -0.00809967 -0.285406 -0.00202622 -0.000143853 0 -0.110222 0.0352663
0.292968 -0.927737 0.0359396 -0.00205375 -0.000134808 -0.138852 -0.00772847 -0.287936 -0.00205132 -0.000137824 0 -0.110639 0.0342089
0.292968 -0.878908 0.036308 -0.00207776 -0.00012874 -0.140239 -0.0073625 -0.290295 -0.00207531 -0.000131768 0 -0.111032 0.032841
0.292968 -0.83008 0.0366586 -0.00210067 -0.000122644 -0.141558 -0.00700155 -0.292485 -0.00209821 -0.000125686 0 -0.111392 0.0310459
0.292968 -0.781252 0.0369917 -0.00212246 -0.000116522 -0.142812 -0.00664542 -0.294507 -0.00211999 -0.000119578 0 -0.111719 0.028556
0.292968 -0.732424 0.0373076 -0.00214315 -0.000110373 -0.144002 -0.00629386 -0.296363 -0.00214066 -0.000113443 0 -0.112017 0.0249449
0.292968 -0.683596 0.0376064 -0.00216272 -0.000104198 -0.145127 -0.00594663 -0.298055 -0.00216022 -0.000107281 0 -0.112281 0.01942
0.292968 -0.634768 0.0378883 -0.00218117 -9.79961e-05 -0.146189 -0.00560347 -0.299584 -0.00217865 -0.000101093 0 -0.112514 0.00955261
0.292968 -0.58594 0.0381536 -0.0021985 -9.1768e-05 -0.14719 -0.00526412 -0.300951 -0.00219596 -9.4878e-05 0 -0.112725 0.000910581
0.292968 -0.537112 0.0384024 -0.00221469 -8.5514e-05 -0.148129 -0.00492831 -0.302158 -0.00221213 -8.86373e-05 0 -0.112918 -0.00462803
0.292968 -0.488284 0.0386349 -0.00222975 -7.92344e-05 -0.149007 -0.00459574 -0.303207 -0.00222717 -8.23708e-05 0 -0.11309 -0.00867462
0.292968 -0.439456 0.0388512 -0.00224366 -7.29295e-05 -0.149826 -0.00426613 -0.304098 -0.00224107 -7.60789e-05 0 -0.113248 -0.0121795
0.292968 -0.390628 0.0390515 -0.00225643 -6.65998e-05 -0.150585 -0.00393917 -0.304834 -0.00225382 -6.9762e-05 0 -0.11339 -0.0151046
0.292968 -0.3418 0.0392359 -0.00226805 -6.02458e-05 -0.151286 -0.00361453 -0.305415 -0.00226542 -6.34205e-05 0 -0.113519 -0.0175268
0.292968 -0.292972 0.0394045 -0.00227852 -5.3868e-05 -0.151928 -0.00329187 -0.305843 -0.00227586 -5.70549e-05 0 -0.113637 -0.0195779
0.292968 -0.244144 0.0395573 -0.00228783 -4.74668e-05 -0.152513 -0.00297084 -0.306118 -0.00228515 -5.06658e-05 0 -0.113745 -0.0214049
0.292968 -0.195315 0.0396946 -0.00229598 -4.10426e-05 -0.15304 -0.00265107 -0.306244 -0.00229327 -4.42535e-05 0 -0.113841 -0.0230343
0.292968 -0.146487 0.0398162 -0.00230296 -3.4596e-05 -0.15351 -0.00233216 -0.30622 -0.00230022 -3.78186e-05 0 -0.113929 -0.0245443
0.292968 -0.0976593 0.0399223 -0.00230877 -2.81273e-05 -0.153922 -0.00201371 -0.306049 -0.00230601 -3.13613e-05 0 -0.114007 -0.0259405
0.292968 -0.0488312 0.0400129 -0.0023134 -2.16369e-05 -0.154278 -0.00169531 -0.30573 -0.00231062 -2.48823e-05 0 -0.114076 -0.0272121
0.292968 -3.125e-06 0.0400879 -0.00231686 -1.5125e-05 -0.154576 -0.00137652 -0.305266 -0.00231405 -1.83816e-05 0 -0.114137 -0.028371
0.292968 0.048825 0.0401473 -0.00231913 -8.59208e-06 -0.154818 -0.00105692 -0.304658 -0.00231629 -1.18597e-05 0 -0.114194 -0.0294389
0.292968 0.097653 0.0401911 -0.00232022 -2.03813e-06 -0.155002 -0.000736046 -0.303906 -0.00231735 -5.31672e-06 0 -0.114244 -0.0304361
0.292968 0.146481 0.0402192 -0.00232013 4.5367e-06 -0.155128 -0.000413467 -0.303013 -0.00231722 1.24718e-06 0 -0.114289 -0.0313584
0.292968 0.195309 0.0402315 -0.00231883 1.11324e-05 -0.155197 -8.87208e-05 -0.301977 -0.0023159 7.83194e-06 0 -0.11433 -0.0322181
0.292968 0.244137 0.0402279 -0.00231634 1.77491e-05 -0.155206 0.00023866 -0.300802 -0.00231338 1.44376e-05 0 -0.114367 -0.0330112
0.292968 0.292965 0.0402082 -0.00231265 2.4387e-05 -0.155157 0.000569158 -0.299486 -0.00230966 2.10644e-05 0 -0.1144 -0.033764
0.292968 0.341793 0.0401723 -0.00230776 3.10465e-05 -0.155048 0.000903276 -0.298031 -0.00230473 2.77126e-05 0 -0.114429 -0.0344654
0.292968 0.390621 0.04012 -0.00230166 3.77282e-05 -0.154878 0.00124153 -0.296438 -0.00229859 3.43826e-05 0 -0.114456 -0.0351288
0.292968 0.43945 0.040051 -0.00229434 4.44327e-05 -0.154647 0.00158446 -0.294707 -0.00229123 4.10751e-05 0 -0.114479 -0.0357668
0.292968 0.488278 0.0399652 -0.00228581 5.11608e-05 -0.154354 0.00193259 -0.292837 -0.00228266 4.77908e-05 0 -0.1145 -0.0363704
0.292968 0.537106 0.0398623 -0.00227605 5.79134e-05 -0.153997 0.00228646 -0.29083 -0.00227287 5.45306e-05 0 -0.114518 -0.03695
0.292968 0.585934 0.039742 -0.00226507 6.46912e-05 -0.153575 0.00264655 -0.288686 -0.00226185 6.12953e-05 0 -0.114534 -0.0375192
0.292968 0.634762 0.0396039 -0.00225286 7.1495e-05 -0.153088 0.00301327 -0.286404 -0.0022496 6.80857e-05 0 -0.114547 -0.0380655
0.292968 0.68359 0.0394477 -0.00223941 7.83255e-05 -0.152533 0.00338696 -0.283985 -0.0022361 7.49026e-05 0 -0.114559 -0.0386108
0.292968 0.732418 0.0392731 -0.00222472 8.5183e-05 -0.15191 0.00376782 -0.281428 -0.00222137 8.17464e-05 0 -0.114569 -0.039123
0.292968 0.781246 0.0390797 -0.00220878 9.20675e-05 -0.151217 0.00415593 -0.278733 -0.00220539 8.86173e-05 0 -0.114577 -0.0396216
0.292968 0.830074 0.0388672 -0.00219159 9.89785e-05 -0.150453 0.00455123 -0.275899 -0.00218816 9.55152e-05 0 -0.114583 -0.040115
0.292968 0.878902 0.0386353 -0.00217314 0.000105915 -0.149616 0.00495352 -0.272927 -0.00216967 0.000102439 0 -0.114587 -0.0405806
0.292968 0.92773 0.0383835 -0.00215342 0.000112877 -0.148705 0.00536254 -0.269814 -0.00214991 0.000109389 0 -0.114589 -0.0410529
0.292968 0.976558 0.0381116 -0.00213244 0.000119861 -0.147718 0.00577795 -0.26656 -0.00212889 0.000116362 0 -0.11459 -0.0414952
0.292968 1.02539 0.0378192 -0.00211019 0.000126865 -0.146654 0.00619945 -0.263163 -0.0021066 0.000123357 0 -0.114589 -0.041917
0.292968 1.07421 0.0375062 -0.00208666 0.000133889 -0.145511 0.00662684 -0.259624 -0.00208302 0.000130371 0 -0.114587 -0.042323
0.292968 1.12304 0.0371721 -0.00206185 0.000140928 -0.144288 0.00706007 -0.255939 -0.00205817 0.000137402 0 -0.114582 -0.0427092
0.292968 1.17187 0.0368167 -0.00203575 0.000147981 -0.142982 0.0074993 -0.252107 -0.00203203 0.000144448 0 -0.114577 -0.043087
0.292968 1.2207 0.0364397 -0.00200836 0.000155045 -0.141593 0.00794495 -0.248128 -0.00200461 0.000151506 0 -0.114569 -0.0430958
0.292968 1.26953 0.0360408 -0.00197967 0.000162118 -0.140118 0.0083977 -0.244 -0.00197589 0.000158573 0 -0.114561 -0.0431029
0.292968 1.31835 0.0356197 -0.00194969 0.000169196 -0.138554 0.00885847 -0.239721 -0.00194588 0.000165647 0 -0.114554 -0.0431088
0.292968 1.36718 0.0351758 -0.00191841 0.000176277 -0.136901 0.00932833 -0.235291 -0.00191457 0.000172726 0 -0.114546 -0.0431138
0.292968 1.41601 0.0347087 -0.00188583 0.000183358 -0.135154 0.00980844 -0.230708 -0.00188197 0.000179806 0 -0.114539 -0.0431178
0.292968 1.46484 0.0342179 -0.00185194 0.000190436 -0.133312 0.0102999 -0.225972 -0.00184806 0.000186884 0 -0.114531 -0.0431208
0.292968 1.51367 0.0337028 -0.00181675 0.000197504 -0.131372 0.0108038 -0.221083 -0.00181286 0.000193956 0 -0.114524 -0.0431235
